Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,Protein Stimulus HMS LINCS ID,Protein Stimulus Name,Other Stimulus HMS LINCS ID,Other Stimulus Name,Stimulus Concentration,Stimulus Conc Unit,ExpPlate,Measured Protein,Measured Protein MFI (a.u.),Bead Count
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,,,,,,,4,IL-16,18.0,32
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,4,IL-16,33.0,27
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,,,,,,,4,IL-16,33.0,37
,,,,,,201285,TNF-a,,,100,ng/mL,0,IL-16,17.5,26
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,IL-16,29.0,33
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,IL-16,13.5,24
,,,,,,201285,TNF-a,,,100,ng/mL,0,IL-16,13.0,30
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,IL-16,23.5,48
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,IL-16,13.0,38
,,,,,,201285,TNF-a,,,100,ng/mL,0,IL-16,17.5,26
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,IL-16,24.0,27
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,IL-16,17.5,30
,,,,,,201285,TNF-a,,,100,ng/mL,0,IL-16,17.5,34
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,IL-16,22.5,46
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,IL-16,17.0,26
,,,,,,201285,TNF-a,,,100,ng/mL,0,IL-16,17.0,40
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,IL-16,24.5,32
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,IL-16,12.5,40
,,,,,,201285,TNF-a,,,100,ng/mL,0,IL-16,13.5,42
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,IL-16,21.0,37
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,IL-16,15.0,40
,,,,,,201285,TNF-a,,,100,ng/mL,0,IL-16,21.0,37
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,IL-16,27.5,30
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,IL-16,16.5,26
,,,,,,201285,TNF-a,,,100,ng/mL,0,IL-16,20.0,43
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,IL-16,25.0,24
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,IL-16,20.5,26
,,,,,,,,,,,,0,IL12(p40),195.0,47
,,,,,,,,,,,,0,IL12(p40),189.0,45
,,,,,,,,,,,,0,IL12(p40),200.0,41
60004-1,RA1869,,,,,,,,,,,1,IL12(p40),122.5,52
60003-1,N2759,,,,,,,,,,,1,IL12(p40),145.0,62
60005-1,RA1931,,,,,,,,,,,1,IL12(p40),116.0,73
60001-1,N2586,,,,,,,,,,,1,IL12(p40),116.0,75
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,IL12(p40),128.0,49
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,,,,,,,1,IL12(p40),133.0,45
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,IL12(p40),140.5,60
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,,,,,,,1,IL12(p40),168.0,42
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,IL12(p40),165.5,52
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,,,,,,,1,IL12(p40),144.5,36
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,IL12(p40),141.5,40
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,,,,,,,1,IL12(p40),126.0,55
60004-1,RA1869,,,,,201285,TNF-a,,,100,ng/mL,1,IL12(p40),121.0,59
60003-1,N2759,,,,,201285,TNF-a,,,100,ng/mL,1,IL12(p40),109.0,69
60005-1,RA1931,,,,,201285,TNF-a,,,100,ng/mL,1,IL12(p40),120.5,74
60001-1,N2586,,,,,201285,TNF-a,,,100,ng/mL,1,IL12(p40),131.0,49
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,1,IL12(p40),137.0,50
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,1,IL12(p40),161.0,48
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,1,IL12(p40),142.0,50
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,1,IL12(p40),202.5,50
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,1,IL12(p40),178.0,53
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,1,IL12(p40),140.0,39
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,1,IL12(p40),139.0,52
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,1,IL12(p40),116.5,70
60004-1,RA1869,,,,,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),180.5,58
60003-1,N2759,,,,,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),157.0,61
60005-1,RA1931,,,,,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),175.5,70
60001-1,N2586,,,,,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),161.5,64
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),187.5,54
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),201.0,53
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),212.0,89
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),200.0,50
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),201.0,56
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),172.0,53
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),173.0,42
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),162.0,49
60004-1,RA1869,,,,,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),116.0,43
60003-1,N2759,,,,,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),121.0,71
60005-1,RA1931,,,,,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),130.0,70
60001-1,N2586,,,,,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),108.0,68
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),138.5,60
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),150.0,88
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),138.0,58
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),136.0,59
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),159.5,48
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),116.0,41
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),105.5,36
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),115.5,50
60004-1,RA1869,,,,,,,,,,,1,IL12(p40),115.0,54
60003-1,N2759,,,,,,,,,,,1,IL12(p40),136.0,75
60005-1,RA1931,,,,,,,,,,,1,IL12(p40),141.0,94
60001-1,N2586,,,,,,,,,,,1,IL12(p40),102.0,54
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,IL12(p40),134.0,59
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,,,,,,,1,IL12(p40),143.0,72
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,IL12(p40),153.0,67
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,,,,,,,1,IL12(p40),147.0,47
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,IL12(p40),153.0,49
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,,,,,,,1,IL12(p40),129.5,48
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,IL12(p40),120.0,53
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,,,,,,,1,IL12(p40),113.0,59
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,IL12(p40),131.5,44
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,,,,,,,1,IL12(p40),171.0,61
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,IL12(p40),149.0,51
60003-1,N2759,10228-102-3,IKK16,2.0,uM,,,,,,,1,IL12(p40),147.0,69
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,IL12(p40),131.5,62
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,,,,,,,1,IL12(p40),135.5,72
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,IL12(p40),130.0,49
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,1,IL12(p40),146.0,54
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,IL12(p40),138.0,63
60004-1,RA1869,,,,,,,,,,,1,IL12(p40),153.0,53
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,IL12(p40),148.0,55
60003-1,N2759,,,,,,,,,,,1,IL12(p40),136.0,60
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,IL12(p40),150.0,45
60005-1,RA1931,,,,,,,,,,,1,IL12(p40),122.0,43
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,IL12(p40),131.0,49
60001-1,N2586,,,,,,,,,,,1,IL12(p40),101.5,54
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,1,IL12(p40),151.0,53
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,1,IL12(p40),162.5,60
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,1,IL12(p40),143.0,67
60003-1,N2759,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,1,IL12(p40),157.0,68
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,1,IL12(p40),164.0,64
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,1,IL12(p40),154.5,58
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,1,IL12(p40),156.0,52
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,1,IL12(p40),167.0,50
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,1,IL12(p40),162.0,77
60004-1,RA1869,,,,,201285,TNF-a,,,100,ng/mL,1,IL12(p40),151.0,71
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,1,IL12(p40),166.5,48
60003-1,N2759,,,,,201285,TNF-a,,,100,ng/mL,1,IL12(p40),166.0,61
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,1,IL12(p40),163.5,48
60005-1,RA1931,,,,,201285,TNF-a,,,100,ng/mL,1,IL12(p40),147.0,65
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,1,IL12(p40),133.0,31
60001-1,N2586,,,,,201285,TNF-a,,,100,ng/mL,1,IL12(p40),157.0,41
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),147.0,47
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),177.0,54
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),180.0,73
60003-1,N2759,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),177.0,59
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),176.5,52
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),172.0,56
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),166.5,52
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),172.0,61
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),186.0,48
60004-1,RA1869,,,,,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),188.0,57
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),188.5,58
60003-1,N2759,,,,,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),198.5,52
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),181.0,73
60005-1,RA1931,,,,,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),179.0,65
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),162.5,34
60001-1,N2586,,,,,201286,IL-1 alpha,,,100,ng/mL,1,IL12(p40),150.0,40
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),106.0,33
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),123.0,61
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),125.0,68
60003-1,N2759,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),119.5,68
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),105.0,59
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),97.5,56
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),107.0,45
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),112.5,66
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),121.5,48
60004-1,RA1869,,,,,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),140.0,37
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),128.0,48
60003-1,N2759,,,,,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),132.0,45
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),117.5,56
60005-1,RA1931,,,,,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),131.5,56
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),98.5,30
60001-1,N2586,,,,,,,90002-1,Poly(I:C),2,ug/mL,1,IL12(p40),100.0,37
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,IL12(p40),126.0,39
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,,,,,,,1,IL12(p40),127.5,64
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,IL12(p40),112.5,62
60003-1,N2759,10228-102-3,IKK16,2.0,uM,,,,,,,1,IL12(p40),133.0,51
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,IL12(p40),127.0,63
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,,,,,,,1,IL12(p40),111.0,49
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,IL12(p40),146.0,58
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,1,IL12(p40),96.0,51
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,IL12(p40),144.0,69
60004-1,RA1869,,,,,,,,,,,1,IL12(p40),144.0,62
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,IL12(p40),123.0,61
60003-1,N2759,,,,,,,,,,,1,IL12(p40),150.5,62
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,IL12(p40),120.0,67
60005-1,RA1931,,,,,,,,,,,1,IL12(p40),141.0,59
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,IL12(p40),103.0,50
60001-1,N2586,,,,,,,,,,,1,IL12(p40),108.0,47
,,,,,,,,,,,,0,IL12(p40),151.0,48
,,,,,,,,,,,,0,IL12(p40),149.0,45
,,,,,,,,,,,,0,IL12(p40),139.5,36
,,,,,,,,,,,,0,IL12(p40),195.0,33
,,,,,,,,,,,,0,IL12(p40),194.0,48
,,,,,,,,,,,,0,IL12(p40),161.5,32
60006-1,RA2159,,,,,,,,,,,2,IL12(p40),159.5,34
60002-1,N2645,,,,,,,,,,,2,IL12(p40),185.0,64
60007-1,RA2708,,,,,,,,,,,2,IL12(p40),136.0,65
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,IL12(p40),170.0,53
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,,,,,,,2,IL12(p40),140.0,44
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,IL12(p40),137.5,54
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,,,,,,,2,IL12(p40),141.0,58
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,IL12(p40),152.0,44
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,,,,,,,2,IL12(p40),176.0,29
60006-1,RA2159,,,,,201285,TNF-a,,,100,ng/mL,2,IL12(p40),155.5,44
60002-1,N2645,,,,,201285,TNF-a,,,100,ng/mL,2,IL12(p40),167.5,50
60007-1,RA2708,,,,,201285,TNF-a,,,100,ng/mL,2,IL12(p40),145.5,50
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,2,IL12(p40),179.0,62
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,2,IL12(p40),145.0,67
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,2,IL12(p40),168.5,40
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,2,IL12(p40),135.0,43
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,2,IL12(p40),78.5,56
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,2,IL12(p40),155.0,52
60006-1,RA2159,,,,,201286,IL-1 alpha,,,100,ng/mL,2,IL12(p40),201.0,44
60002-1,N2645,,,,,201286,IL-1 alpha,,,100,ng/mL,2,IL12(p40),175.5,72
60007-1,RA2708,,,,,201286,IL-1 alpha,,,100,ng/mL,2,IL12(p40),189.0,55
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL12(p40),189.0,59
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL12(p40),204.0,41
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL12(p40),179.5,42
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL12(p40),173.5,42
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL12(p40),219.5,34
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL12(p40),198.0,39
60006-1,RA2159,,,,,,,90002-1,Poly(I:C),2,ug/mL,2,IL12(p40),155.0,65
60002-1,N2645,,,,,,,90002-1,Poly(I:C),2,ug/mL,2,IL12(p40),151.5,60
60007-1,RA2708,,,,,,,90002-1,Poly(I:C),2,ug/mL,2,IL12(p40),150.5,70
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IL12(p40),178.0,51
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IL12(p40),159.0,51
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IL12(p40),147.5,60
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IL12(p40),141.5,56
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IL12(p40),207.0,47
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IL12(p40),126.0,30
60006-1,RA2159,,,,,,,,,,,2,IL12(p40),134.0,63
60002-1,N2645,,,,,,,,,,,2,IL12(p40),175.0,55
60007-1,RA2708,,,,,,,,,,,2,IL12(p40),149.0,47
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,IL12(p40),151.0,73
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,,,,,,,2,IL12(p40),167.0,73
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,IL12(p40),136.0,43
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,,,,,,,2,IL12(p40),153.0,40
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,IL12(p40),160.0,48
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,,,,,,,2,IL12(p40),179.0,45
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,2,IL12(p40),196.0,49
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,,,,,2,IL12(p40),168.0,61
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,2,IL12(p40),141.0,39
60002-1,N2645,10228-102-3,IKK16,2.0,uM,,,,,,,2,IL12(p40),199.5,62
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,2,IL12(p40),170.0,47
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,,,,,,,2,IL12(p40),208.0,42
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,IL12(p40),155.0,51
60006-1,RA2159,,,,,,,,,,,2,IL12(p40),163.0,73
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,IL12(p40),181.0,73
60002-1,N2645,,,,,,,,,,,2,IL12(p40),187.0,62
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,IL12(p40),177.0,58
60007-1,RA2708,,,,,,,,,,,2,IL12(p40),172.0,48
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,2,IL12(p40),162.0,75
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,2,IL12(p40),161.5,72
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,2,IL12(p40),159.0,51
60002-1,N2645,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,2,IL12(p40),198.0,62
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,2,IL12(p40),196.0,59
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,2,IL12(p40),142.0,49
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,2,IL12(p40),150.5,54
60006-1,RA2159,,,,,201285,TNF-a,,,100,ng/mL,2,IL12(p40),161.0,41
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,2,IL12(p40),177.0,59
60002-1,N2645,,,,,201285,TNF-a,,,100,ng/mL,2,IL12(p40),146.5,56
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,2,IL12(p40),173.0,25
60007-1,RA2708,,,,,201285,TNF-a,,,100,ng/mL,2,IL12(p40),204.0,45
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL12(p40),154.0,61
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL12(p40),192.0,52
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL12(p40),209.0,66
60002-1,N2645,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL12(p40),203.0,79
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL12(p40),179.5,46
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL12(p40),191.0,38
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL12(p40),189.0,53
60006-1,RA2159,,,,,201286,IL-1 alpha,,,100,ng/mL,2,IL12(p40),192.0,37
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL12(p40),179.0,49
60002-1,N2645,,,,,201286,IL-1 alpha,,,100,ng/mL,2,IL12(p40),169.5,40
