Cell HMS LINCS ID,Cell Name,Clinical Subtype,Transcriptional Subtype,Small Molecule HMS LINCS ID,Small Molecule Name,Antibody HMS LINCS ID,Antibody Name,Perturbagen Target,Perturbagen Class,Biological Replicate ID,Conc Unit,GR50,GEC50,GRmax,GRinf,GR Hill Coefficient,GR_AOC,GR r2,Nominal Division Rate
50324-1,MB 157,Unknown,Unknown,10048-101-7,PD184352,,,MEK,MAPK,12580.155,uM,18.04330,65.47820,0.2734,-1.0000,0.8523,0.1204,0.9309,2.2315
50324-1,MB 157,Unknown,Unknown,10272-999-1,Pemetrexed,,,TYMS/DHFR/GARFT,TYMS,7482.095,uM,0.45491,0.21241,0.3008,0.2970,1.1838,0.5367,0.9244,2.2108
50324-1,MB 157,Unknown,Unknown,10514-102-1,PS-1145,,,IKK,NFKB,7482.065,uM,inf,inf,0.9413,0.9413,0.0000,0.0141,0.0523,2.2390
50324-1,MB 157,Unknown,Unknown,10273-101-1,Purvalanol A,,,CDK1,CDK,7482.067,uM,1.75670,1.74740,0.1498,0.0132,5.0000,0.4222,0.7450,1.9350
50324-1,MB 157,Unknown,Unknown,10274-101-1,SB-3CT,,,MMP2/9,MMP,12580.168,uM,inf,999.49420,0.9016,0.7834,0.1339,0.0552,0.5863,2.0973
50324-1,MB 157,Unknown,Unknown,10056-101-2,Selumetinib,,,MEK,MAPK,12580.155,uM,0.26308,0.08392,0.2460,0.2091,0.4742,0.3920,0.9920,2.2315
50324-1,MB 157,Unknown,Unknown,10035-109-2,Sigma A6730,,,AKT,AKT,12580.165,uM,13.33510,15.84260,-0.6815,-0.6828,4.9970,0.1959,0.9769,2.2883
50324-1,MB 157,Unknown,Unknown,10052-101-3,Sirolimus,,,MTOR,MTOR,9039.068,uM,inf,inf,0.0730,0.0730,0.0000,0.5500,0.5032,0.4510
50324-1,MB 157,Unknown,Unknown,10052-101-3,Sirolimus,,,MTOR,MTOR,7482.069,uM,inf,0.02594,0.7163,0.7222,1.5641,0.1554,0.9762,2.1744
50324-1,MB 157,Unknown,Unknown,10008-104-3,Sorafenib,,,PDGFR/VEGFR/KIT/FLT3,RTK,7482.084,uM,inf,inf,1.0106,1.0106,0.0000,-0.0449,-13.5536,1.8697
50324-1,MB 157,Unknown,Unknown,10175-106-3,Sunitinib,,,PDGFR/VEGFR/KIT/FLT3,RTK,7482.067,uM,3.83970,8.99340,-0.9514,-1.0000,1.2908,0.5341,0.9614,1.9350
50324-1,MB 157,Unknown,Unknown,10276-101-1,TCS 2312,,,CHK1,CHK,12580.152,uM,0.39369,0.40867,-0.1760,-0.1026,5.0000,0.3574,0.9921,2.2597
50324-1,MB 157,Unknown,Unknown,10520-101-1,TCS PIM-1 1,,,Pim kinase,PIM,12580.135,uM,inf,150.77040,0.8333,0.5221,4.9812,-0.0078,0.7813,2.1782
50324-1,MB 157,Unknown,Unknown,10277-101-1,Temsirolimus,,,MTOR,MTOR,12580.168,uM,0.52601,19.98360,-0.6679,-1.0000,0.3020,0.5025,0.8114,2.0973
50324-1,MB 157,Unknown,Unknown,10278-999-1,Topotecan,,,TOP1,TOP,9039.078,uM,0.00994,0.03355,-0.9969,-1.0000,0.9028,1.2872,0.9855,0.6306
50324-1,MB 157,Unknown,Unknown,10021-101-5,Tozasertib,,,AURK/FLT3/ABL/JAK2,AURK,12580.169,uM,0.08297,0.09563,-0.5824,-0.3198,3.4823,0.6951,0.9733,2.1524
50324-1,MB 157,Unknown,Unknown,10142-999-2,Trametinib,,,MEK,MAPK,9039.05,uM,0.01120,0.01040,-0.2387,0.0220,0.6061,0.5364,0.7586,0.4285
50324-1,MB 157,Unknown,Unknown,10279-101-1,Trichostatin A,,,HDAC,HDAC,7482.065,uM,10.20190,17.41690,-0.7553,-0.7354,1.6912,0.7724,0.9990,2.2390
50324-1,MB 157,Unknown,Unknown,10280-101-1,Triciribine,,,AKT,AKT,7482.074,uM,2.67840,317.77670,0.2035,-1.0000,0.2300,0.2827,0.6689,1.7663
50324-1,MB 157,Unknown,Unknown,10346-110-1,Valproic acid,,,HDAC,HDAC,12580.143,uM,3111.8610,999.99970,0.1758,0.3973,1.3940,0.0819,0.7946,2.2318
50324-1,MB 157,Unknown,Unknown,10282-101-1,Vorinostat,,,HDAC,HDAC,7482.065,uM,103.49220,292.37470,-0.7311,-0.7760,0.9021,0.5820,0.9995,2.2390
50324-1,MB 157,Unknown,Unknown,10283-101-1,XRP44X,,,ELK3,MAPK,12580.171,uM,1.35870,1.36780,-0.0074,-0.0072,2.1297,0.3610,0.9996,2.0272
50324-1,MB 157,Unknown,Unknown,10096-101-2,ZM-447439,,,AURK,AURK,12580.169,uM,0.75556,0.81963,-0.3346,-0.2512,5.0000,0.3762,0.9926,2.1524
50583-1,MCF 10A,NM,Basal B,10275-101-1,(Z)-4-Hydroxytamoxifen,,,ESR1,,9551.132,uM,inf,inf,0.8030,0.8030,0.0000,0.0980,0.1523,2.8612
50583-1,MCF 10A,NM,Basal B,10275-101-1,(Z)-4-Hydroxytamoxifen,,,ESR1,,7870.016,uM,136.89090,165.87320,0.0816,-0.8061,5.0000,0.0251,0.9788,2.1045
50583-1,MCF 10A,NM,Basal B,10275-101-1,(Z)-4-Hydroxytamoxifen,,,ESR1,,7867.016,uM,26.1280,31.13250,-0.7005,-0.7009,5.0000,0.2035,0.9964,2.2657
50583-1,MCF 10A,NM,Basal B,10275-101-1,(Z)-4-Hydroxytamoxifen,,,ESR1,,7868.016,uM,36.34950,52.46920,-0.9236,-0.9855,2.9666,0.1680,0.9976,2.0998
50583-1,MCF 10A,NM,Basal B,10236-101-1,17-AAG,,,HSP90,HSP90,7868.05,uM,0.04076,0.06077,-0.7725,-0.4884,1.7067,0.8310,0.9661,2.0672
50583-1,MCF 10A,NM,Basal B,10236-101-1,17-AAG,,,HSP90,HSP90,7867.04,uM,0.04721,0.06362,-0.7283,-0.4910,2.2943,0.8338,0.9815,2.4460
50583-1,MCF 10A,NM,Basal B,10236-101-1,17-AAG,,,HSP90,HSP90,7870.037,uM,0.04563,0.06075,-0.5691,-0.4296,2.1655,0.8195,0.9896,2.2561
50583-1,MCF 10A,NM,Basal B,10236-101-1,17-AAG,,,HSP90,HSP90,9551.037,uM,0.04202,0.05568,-0.6021,-0.4517,2.2857,0.8285,0.9921,2.6200
50583-1,MCF 10A,NM,Basal B,10501-999-1,2-deoxyglucose,,,,,12944.177,uM,930.49390,1000.00000,0.0911,-0.0492,1.3017,0.1223,0.9135,2.0477
50583-1,MCF 10A,NM,Basal B,10237-101-1,5-DFUR,,,TYMS,TYMS,11056.143,uM,29.22540,158.47350,-0.6519,-0.8293,0.5784,0.4979,0.9796,2.8628
50583-1,MCF 10A,NM,Basal B,10238-101-1,5-FU,,,TYMS,TYMS,9551.017,uM,0.66260,59.67710,-0.7313,-1.0000,0.2441,0.9335,0.8669,2.5886
50583-1,MCF 10A,NM,Basal B,10238-101-1,5-FU,,,TYMS,TYMS,7867.017,uM,23.57640,103.81940,-0.7470,-0.8718,0.6808,0.7845,0.9842,2.5255
50583-1,MCF 10A,NM,Basal B,10238-101-1,5-FU,,,TYMS,TYMS,7870.017,uM,30.5580,107.74890,-0.8406,-0.9221,0.8295,0.7835,0.9913,2.0447
50583-1,MCF 10A,NM,Basal B,10133-101-2,Afatinib,,,EGFR/HER2,ErbB,11056.158,uM,0.07434,0.79930,-0.7360,-0.9684,0.4536,0.6921,0.9465,2.7355
50583-1,MCF 10A,NM,Basal B,10239-101-1,AG1024,,,IGF1R,RTK,7483.066,uM,inf,999.20810,0.8293,-0.0956,0.5301,0.0302,0.7291,3.2636
50583-1,MCF 10A,NM,Basal B,10239-101-1,AG1024,,,IGF1R,RTK,7485.066,uM,inf,6.59210,0.5073,0.5072,5.0000,0.0494,0.9857,3.6205
50583-1,MCF 10A,NM,Basal B,10239-101-1,AG1024,,,IGF1R,RTK,7484.066,uM,7.06120,26.260,-0.0201,-0.8737,0.7695,0.1638,0.9932,2.8312
50583-1,MCF 10A,NM,Basal B,10223-101-2,AG1478,,,EGFR,ErbB,7868.016,uM,0.23165,0.70481,-0.8186,-0.6695,0.7637,0.6859,0.9588,2.0998
50583-1,MCF 10A,NM,Basal B,10223-101-2,AG1478,,,EGFR,ErbB,7867.016,uM,0.28079,0.31279,-0.1368,-0.1317,2.1666,0.5483,0.9937,2.2657
50583-1,MCF 10A,NM,Basal B,10223-101-2,AG1478,,,EGFR,ErbB,7870.016,uM,0.26376,0.28837,-0.1465,-0.1417,2.7964,0.5610,0.9984,2.1045
50583-1,MCF 10A,NM,Basal B,10240-101-1,AS-252424,,,PI3K,PI3K,11056.158,uM,inf,inf,0.3950,0.3950,0.0000,0.0612,0.4274,2.7355
50583-1,MCF 10A,NM,Basal B,10343-101-1,Baicalein,,,Lipoxygenase,Metabolism,7485.072,uM,37.17210,29.41280,0.2192,0.2028,2.2221,0.0920,0.9881,3.4800
50583-1,MCF 10A,NM,Basal B,10343-101-1,Baicalein,,,Lipoxygenase,Metabolism,11056.072,uM,21.73840,12.81670,0.3169,0.3156,1.8883,0.1244,0.9927,2.8988
50583-1,MCF 10A,NM,Basal B,10241-101-1,Bortezomib,,,Proteasome,Proteasome,7484.074,uM,5.65780,26.0580,-0.7316,-1.0000,0.7193,0.3449,0.9770,2.6137
50583-1,MCF 10A,NM,Basal B,10241-101-1,Bortezomib,,,Proteasome,Proteasome,7484.074,uM,5.65780,26.0580,-0.7316,-1.0000,0.7193,0.3449,0.9770,2.6137
50583-1,MCF 10A,NM,Basal B,10241-101-1,Bortezomib,,,Proteasome,Proteasome,7483.074,uM,2.44520,8.40290,-0.5185,-0.7164,0.7202,0.4103,0.9848,3.2613
50583-1,MCF 10A,NM,Basal B,10241-101-1,Bortezomib,,,Proteasome,Proteasome,7483.074,uM,2.44520,8.40290,-0.5185,-0.7164,0.7202,0.4103,0.9848,3.2613
50583-1,MCF 10A,NM,Basal B,10241-101-1,Bortezomib,,,Proteasome,Proteasome,7485.074,uM,1.85990,5.45550,-0.5031,-0.6624,0.7840,0.4506,0.9854,3.5413
50583-1,MCF 10A,NM,Basal B,10241-101-1,Bortezomib,,,Proteasome,Proteasome,7485.074,uM,1.85990,5.45550,-0.5031,-0.6624,0.7840,0.4506,0.9854,3.5413
50583-1,MCF 10A,NM,Basal B,10241-101-4,Bortezomib,,,Proteasome,Proteasome,15317.203,uM,0.14753,0.47503,-0.6051,-0.6981,0.7473,0.6761,0.9901,2.6269
50583-1,MCF 10A,NM,Basal B,10241-101-4,Bortezomib,,,Proteasome,Proteasome,15317.203,uM,0.14753,0.47503,-0.6051,-0.6981,0.7473,0.6761,0.9901,2.6269
50583-1,MCF 10A,NM,Basal B,10241-101-4,Bortezomib,,,Proteasome,Proteasome,14747.203,uM,0.01725,0.02760,-0.7124,-0.7369,1.9275,1.0771,0.9946,2.4861
50583-1,MCF 10A,NM,Basal B,10241-101-4,Bortezomib,,,Proteasome,Proteasome,14747.203,uM,0.01725,0.02760,-0.7124,-0.7369,1.9275,1.0771,0.9946,2.4861
50583-1,MCF 10A,NM,Basal B,10189-101-2,Bosutinib,,,Src,nRTK,11056.145,uM,1.67930,1.75260,-0.0825,-0.0412,1.8507,0.3072,0.9938,2.8383
50583-1,MCF 10A,NM,Basal B,10502-101-1,Bromopyruvic acid,,,Hexokinase II,Metabolism,12944.177,uM,0.02046,0.02513,-0.9555,-0.8962,4.9999,1.0376,0.9972,2.0477
50583-1,MCF 10A,NM,Basal B,10242-101-1,Carboplatin,,,DNA cross-linker,DNA cross-linker,9551.011,uM,262.77390,523.69010,-0.6668,-1.0000,1.5931,0.1869,0.9861,2.7742
50583-1,MCF 10A,NM,Basal B,10242-101-1,Carboplatin,,,DNA cross-linker,DNA cross-linker,7867.011,uM,81.19560,218.39390,-0.7660,-0.9997,1.1101,0.2898,0.9971,2.3684
50583-1,MCF 10A,NM,Basal B,10242-101-1,Carboplatin,,,DNA cross-linker,DNA cross-linker,7870.011,uM,75.40490,158.2450,-0.7997,-0.8959,1.3851,0.3213,0.9980,2.1270
50583-1,MCF 10A,NM,Basal B,,,80078-1,Cetuximab,EGFR,ErbB,7868.018,uM,inf,inf,0.9199,0.9199,0.0000,-0.0068,0.4328,2.1110
50583-1,MCF 10A,NM,Basal B,,,80078-1,Cetuximab,EGFR,ErbB,9551.026,uM,inf,0.14350,0.7282,0.7281,4.9914,0.0090,0.9280,2.6508
50583-1,MCF 10A,NM,Basal B,,,80078-1,Cetuximab,EGFR,ErbB,7867.042,uM,0.82087,0.24212,0.5210,0.3793,1.1638,0.0459,0.9580,2.3427
50583-1,MCF 10A,NM,Basal B,,,80078-1,Cetuximab,EGFR,ErbB,7870.018,uM,0.39912,0.12872,0.4513,0.4038,1.4562,0.0600,0.9769,2.2478
50583-1,MCF 10A,NM,Basal B,10243-999-1,CGC-11047,,,Polyamine analogue,,9551.026,uM,185.91980,1000.00000,-0.6377,-0.8853,0.6057,0.3813,0.7752,2.6508
50583-1,MCF 10A,NM,Basal B,10243-999-1,CGC-11047,,,Polyamine analogue,,7870.018,uM,265.4420,530.97710,-0.7548,-0.8469,1.4293,0.4668,0.8849,2.2478
50583-1,MCF 10A,NM,Basal B,10243-999-1,CGC-11047,,,Polyamine analogue,,7868.018,uM,166.63690,683.31190,-0.7886,-1.0000,0.7785,0.4292,0.9325,2.1110
50583-1,MCF 10A,NM,Basal B,10505-999-1,Chloroquine,,,,,12944.177,uM,17.43960,43.85410,-0.2432,-1.0000,1.1914,0.2250,0.7720,2.0477
50583-1,MCF 10A,NM,Basal B,10245-101-1,Cisplatin,,,DNA cross-linker,DNA cross-linker,7870.017,uM,11.44630,21.16180,-0.8833,-0.9296,1.7095,0.3866,0.9853,2.0447
50583-1,MCF 10A,NM,Basal B,10245-101-1,Cisplatin,,,DNA cross-linker,DNA cross-linker,9551.017,uM,15.85230,49.78760,-0.7233,-1.0000,0.9600,0.2741,0.9919,2.5886
50583-1,MCF 10A,NM,Basal B,10245-101-1,Cisplatin,,,DNA cross-linker,DNA cross-linker,7867.017,uM,11.26790,23.16950,-0.7724,-0.8532,1.3811,0.3666,0.9935,2.5255
50583-1,MCF 10A,NM,Basal B,10246-101-1,CPT-11,,,TOP1,TOP,7870.007,uM,2.94510,24.99790,-0.3107,-1.0000,0.5137,0.3076,0.9833,2.0710
50583-1,MCF 10A,NM,Basal B,10246-101-1,CPT-11,,,TOP1,TOP,9551.121,uM,4.7690,9.35580,-0.0029,-0.2467,0.5952,0.2392,0.9884,2.7416
50583-1,MCF 10A,NM,Basal B,10232-101-2,Dactolisib,,,PI3K,PI3K,11056.155,uM,0.06430,0.05945,0.0706,0.1611,4.9600,0.4208,0.9490,2.9269
50583-1,MCF 10A,NM,Basal B,10506-110-1,Dichloroacetate,,,PDK,PDK,12944.176,uM,inf,0.00165,0.9070,0.9353,1.3443,0.0350,0.7319,2.5862
50583-1,MCF 10A,NM,Basal B,10507-999-1,Disulfiram,,,Proteasome,Proteasome,12944.174,uM,inf,inf,0.7857,0.7857,0.0000,0.1217,0.4057,2.7985
50583-1,MCF 10A,NM,Basal B,10247-101-1,Docetaxel,,,TUBB,TUBB,9551.002,uM,0.00319,0.00422,-0.1619,-0.1867,1.1322,0.7043,0.9806,2.5642
50583-1,MCF 10A,NM,Basal B,10247-101-1,Docetaxel,,,TUBB,TUBB,12944.002,uM,0.00427,0.00446,-0.0196,-0.0200,0.9350,0.6124,0.9841,2.6856
50583-1,MCF 10A,NM,Basal B,10247-101-1,Docetaxel,,,TUBB,TUBB,7870.002,uM,0.00325,0.00288,0.1066,0.0714,1.2804,0.5829,0.9881,2.4447
50583-1,MCF 10A,NM,Basal B,10247-101-1,Docetaxel,,,TUBB,TUBB,7867.002,uM,0.00341,0.00309,0.0793,0.0606,1.2920,0.5837,0.9918,2.3763
50583-1,MCF 10A,NM,Basal B,10248-101-1,Doxorubicin,,,TOP2,TOP,9551.121,uM,0.25152,0.63585,-0.6995,-0.7668,1.0024,0.6901,0.9874,2.7416
50583-1,MCF 10A,NM,Basal B,10248-101-1,Doxorubicin,,,TOP2,TOP,7870.007,uM,0.19862,0.32968,-0.8598,-0.8459,1.9540,0.8262,0.9946,2.0710
50583-1,MCF 10A,NM,Basal B,10249-999-1,Epirubicin,,,TOP2,TOP,7867.017,uM,0.29421,0.40107,-0.7942,-0.7508,2.9594,0.8491,0.9882,2.5255
50583-1,MCF 10A,NM,Basal B,10249-999-1,Epirubicin,,,TOP2,TOP,9551.017,uM,0.29670,0.42488,-0.7121,-0.7017,2.4421,0.8016,0.9910,2.5886
50583-1,MCF 10A,NM,Basal B,10249-999-1,Epirubicin,,,TOP2,TOP,7870.017,uM,0.31849,0.43889,-0.9394,-0.8660,3.1343,0.8589,0.9970,2.0447
50583-1,MCF 10A,NM,Basal B,10097-102-3,Erlotinib,,,EGFR,ErbB,7484.09,uM,1.93170,3.34270,-0.0487,-0.2143,0.6504,0.3081,0.9911,2.6525
50583-1,MCF 10A,NM,Basal B,10097-102-3,Erlotinib,,,EGFR,ErbB,7483.091,uM,2.19190,2.52950,-0.0587,-0.0974,1.2421,0.2939,0.9968,3.0465
50583-1,MCF 10A,NM,Basal B,10097-102-3,Erlotinib,,,EGFR,ErbB,7485.092,uM,2.71020,1.84470,0.2084,0.1437,0.8807,0.2027,0.9985,3.6408
50583-1,MCF 10A,NM,Basal B,10250-101-1,Etoposide,,,TOP2,TOP,7484.074,uM,16.44680,29.48960,0.1342,-0.1689,0.4983,0.2717,0.9722,2.6137
50583-1,MCF 10A,NM,Basal B,10250-101-1,Etoposide,,,TOP2,TOP,7485.074,uM,15.31060,187.97350,-0.1329,-1.0000,0.4381,0.2952,0.9748,3.5413
50583-1,MCF 10A,NM,Basal B,10250-101-1,Etoposide,,,TOP2,TOP,7483.074,uM,8.83460,38.17020,-0.0681,-0.4758,0.4570,0.3237,0.9803,3.2613
50583-1,MCF 10A,NM,Basal B,10235-101-2,Everolimus,,,MTOR,MTOR,11056.156,uM,5.13780,19.52290,-0.7096,-1.0000,0.8230,0.3395,0.8509,2.5844
50583-1,MCF 10A,NM,Basal B,10251-112-1,Fascaplysin,,,CDK4,CDK,7485.085,uM,0.38068,0.51769,-0.5759,-0.5322,2.3577,0.4987,0.9979,3.6369
50583-1,MCF 10A,NM,Basal B,10251-112-1,Fascaplysin,,,CDK4,CDK,7484.084,uM,0.37434,0.49507,-0.6886,-0.6809,3.0746,0.5446,0.9980,2.6217
50583-1,MCF 10A,NM,Basal B,10251-112-1,Fascaplysin,,,CDK4,CDK,7483.084,uM,0.52191,0.66339,-0.4665,-0.4620,2.7284,0.4526,0.9996,3.2830
50583-1,MCF 10A,NM,Basal B,10110-101-3,FR180204,,,ERK1/2,MAPK,11056.149,uM,49.1670,47.38650,0.8659,0.0842,4.9997,0.0119,0.6025,2.9204
50583-1,MCF 10A,NM,Basal B,10508-101-1,FTase Inhibitor I,,,Ftase,MAPK,11056.154,uM,inf,inf,0.8956,0.8956,0.0000,0.0427,0.0000,2.9341
50583-1,MCF 10A,NM,Basal B,10098-101-2,Gefitinib,,,EGFR,ErbB,9551.132,uM,inf,inf,0.7505,0.7505,0.0000,0.0283,0.4755,2.8612
50583-1,MCF 10A,NM,Basal B,10098-101-2,Gefitinib,,,EGFR,ErbB,7868.016,uM,0.76989,1.8230,-0.8265,-0.7821,1.0924,0.3828,0.9558,2.0998
50583-1,MCF 10A,NM,Basal B,10098-101-2,Gefitinib,,,EGFR,ErbB,7870.016,uM,0.49921,0.65150,-0.5476,-0.3625,2.0478,0.3943,0.9754,2.1045
50583-1,MCF 10A,NM,Basal B,10098-101-2,Gefitinib,,,EGFR,ErbB,7867.016,uM,0.67463,0.83770,-0.4905,-0.3312,2.3474,0.3641,0.9804,2.2657
50583-1,MCF 10A,NM,Basal B,10108-101-2,Geldanamycin,,,HSP90,HSP90,9551.012,uM,0.00696,0.00763,-0.3517,-0.2925,5.0000,0.9286,0.9964,2.7057
50583-1,MCF 10A,NM,Basal B,10108-101-2,Geldanamycin,,,HSP90,HSP90,7867.04,uM,0.00537,0.00675,-0.4350,-0.4003,2.5605,1.0387,0.9983,2.4460
50583-1,MCF 10A,NM,Basal B,10108-101-2,Geldanamycin,,,HSP90,HSP90,7870.012,uM,0.00680,0.00806,-0.2834,-0.2754,2.5891,0.9316,0.9997,2.3112
50583-1,MCF 10A,NM,Basal B,10252-999-1,Gemcitabine,,,DNA replication,DNA replication,7867.011,uM,0.03370,0.04296,-0.1230,-0.0832,0.6337,0.6639,0.9530,2.3684
50583-1,MCF 10A,NM,Basal B,10252-999-1,Gemcitabine,,,DNA replication,DNA replication,9551.011,uM,0.05977,0.04969,0.0427,0.0559,0.6424,0.5718,0.9564,2.7742
50583-1,MCF 10A,NM,Basal B,10252-999-1,Gemcitabine,,,DNA replication,DNA replication,7870.011,uM,0.03926,0.07694,-0.1964,-0.2068,0.5144,0.6901,0.9658,2.1270
50583-1,MCF 10A,NM,Basal B,10253-102-1,Glycyl-H-1152,,,ROCK2,,11056.15,uM,inf,2.34330,0.5757,0.5710,2.1336,0.0938,0.9859,3.0207
50583-1,MCF 10A,NM,Basal B,10509-101-1,GM6001,,,MMP,MMP,7485.096,uM,inf,inf,0.9280,0.9280,0.0000,0.0372,0.4223,3.6265
50583-1,MCF 10A,NM,Basal B,10062-101-3,GSK1070916,,,AURK,AURK,9551.001,uM,1.7540,36.29570,-0.0203,-1.0000,0.3626,0.2778,0.9514,2.6913
50583-1,MCF 10A,NM,Basal B,10062-101-3,GSK1070916,,,AURK,AURK,7870.001,uM,1.96320,10.9960,-0.4454,-1.0000,0.6376,0.2925,0.9560,2.0700
50583-1,MCF 10A,NM,Basal B,10255-101-1,GSK1838705A,,,IGF1R,RTK,7483.071,uM,11.22290,4.02960,0.2279,0.3500,1.1754,0.1989,0.8634,3.5590
50583-1,MCF 10A,NM,Basal B,10255-101-1,GSK1838705A,,,IGF1R,RTK,7484.09,uM,inf,0.39993,0.5550,0.5919,1.0858,0.1983,0.9279,2.6525
50583-1,MCF 10A,NM,Basal B,10255-101-1,GSK1838705A,,,IGF1R,RTK,7483.091,uM,5.84960,6.37170,-0.4695,-0.2667,5.0000,0.3192,0.9527,3.0465
50583-1,MCF 10A,NM,Basal B,10255-101-1,GSK1838705A,,,IGF1R,RTK,7483.098,uM,inf,1.18680,0.6417,0.6509,1.1161,0.1112,0.9837,3.1224
50583-1,MCF 10A,NM,Basal B,10255-101-1,GSK1838705A,,,IGF1R,RTK,7485.098,uM,1.00030,2.9910,-0.4745,-0.6398,0.7523,0.4067,0.9921,3.3725
50583-1,MCF 10A,NM,Basal B,10255-101-1,GSK1838705A,,,IGF1R,RTK,7484.098,uM,5.08830,17.60130,-0.5501,-1.0000,0.8853,0.2731,0.9940,2.6137
50583-1,MCF 10A,NM,Basal B,10255-101-1,GSK1838705A,,,IGF1R,RTK,7485.092,uM,1.89580,4.83330,-0.2772,-0.4760,0.7146,0.3201,0.9954,3.6408
50583-1,MCF 10A,NM,Basal B,10255-101-1,GSK1838705A,,,IGF1R,RTK,7484.07,uM,4.1850,5.73620,-0.5360,-0.5440,2.3350,0.3014,0.9954,2.4739
50583-1,MCF 10A,NM,Basal B,10013-101-3,GSK461364,,,PLK1,PLK,7870.001,uM,0.04308,0.04394,-0.5473,-0.0517,4.9976,0.5236,0.8583,2.0700
50583-1,MCF 10A,NM,Basal B,10013-101-3,GSK461364,,,PLK1,PLK,9551.001,uM,0.04916,0.05138,-0.1588,-0.1234,4.9999,0.5825,0.9782,2.6913
50583-1,MCF 10A,NM,Basal B,10257-101-1,GSK923295,,,CENPE,Kinesin,7870.001,uM,0.45656,5.52670,-0.1697,-0.6438,0.3318,0.3706,0.8743,2.0700
50583-1,MCF 10A,NM,Basal B,10257-101-1,GSK923295,,,CENPE,Kinesin,9551.001,uM,0.05519,0.04299,0.3271,0.3567,4.9990,0.3437,0.980,2.6913
50583-1,MCF 10A,NM,Basal B,10029-101-2,GW-5074,,,CRAF,MAPK,7485.088,uM,37.34470,38.63010,0.6475,-0.0920,4.9918,0.0294,0.9488,3.6725
50583-1,MCF 10A,NM,Basal B,10258-110-1,Ibandronate,,,FDPS,,11056.143,uM,513.60230,657.23440,-0.0072,-0.2578,1.6861,0.0771,0.9915,2.8628
50583-1,MCF 10A,NM,Basal B,10259-101-1,ICRF-193,,,TOP2,TOP,11056.151,uM,inf,0.04801,0.5349,0.5474,2.0247,0.2393,0.9850,3.0292
50583-1,MCF 10A,NM,Basal B,10228-102-2,IKK16,,,IKK,NFKB,7485.093,uM,3.30420,4.07620,-0.4760,-0.4790,3.2002,0.3287,0.9978,3.5766
50583-1,MCF 10A,NM,Basal B,10023-103-3,Imatinib,,,ABL/KIT/PDGFR,nRTK,7484.09,uM,27.63420,39.63650,-0.7365,-0.7394,2.5167,0.3858,0.9956,2.6525
50583-1,MCF 10A,NM,Basal B,10023-103-3,Imatinib,,,ABL/KIT/PDGFR,nRTK,7483.091,uM,48.69320,62.71530,-0.5328,-0.5357,2.8774,0.2858,0.9976,3.0465
50583-1,MCF 10A,NM,Basal B,10023-103-3,Imatinib,,,ABL/KIT/PDGFR,nRTK,7485.092,uM,45.48520,59.9910,-0.5636,-0.5671,2.7388,0.2889,0.9987,3.6408
50583-1,MCF 10A,NM,Basal B,10260-999-1,Ispinesib,,,KSP,Kinesin,7484.067,uM,0.23564,3.81680,-0.7056,-1.0000,0.3945,0.4557,0.8684,2.7060
50583-1,MCF 10A,NM,Basal B,10260-999-1,Ispinesib,,,KSP,Kinesin,7483.067,uM,0.03317,0.03696,-0.6323,-0.1358,2.2198,0.5611,0.8844,3.2893
50583-1,MCF 10A,NM,Basal B,10260-999-1,Ispinesib,,,KSP,Kinesin,7485.067,uM,0.14987,1.80190,-0.4694,-0.8167,0.3894,0.4872,0.9420,3.7597
50583-1,MCF 10A,NM,Basal B,10261-101-1,Ixabepilone,,,TUBB,TUBB,7484.094,uM,0.00437,0.04204,-0.7526,-0.8693,0.4448,1.2063,0.9147,2.6561
50583-1,MCF 10A,NM,Basal B,10261-101-1,Ixabepilone,,,TUBB,TUBB,7483.095,uM,0.0160,0.11519,-0.8965,-0.9405,0.5360,0.8532,0.9476,2.6732
50583-1,MCF 10A,NM,Basal B,10261-101-1,Ixabepilone,,,TUBB,TUBB,7485.095,uM,0.02889,0.21398,-0.5677,-0.7205,0.4457,0.7050,0.9677,3.6625
50583-1,MCF 10A,NM,Basal B,10208-101-2,JNK-IN-5A,,,JNK,JNK,11056.144,uM,19.54620,154.7090,-0.0990,-1.0000,0.5311,0.1869,0.7972,2.8424
50583-1,MCF 10A,NM,Basal B,10262-101-1,L-779450,,,BRAF,MAPK,11056.149,uM,17.45540,44.1580,0.1958,-0.9043,1.1127,0.0672,0.9888,2.9204
50583-1,MCF 10A,NM,Basal B,10051-999-3,Lapatinib,,,EGFR/HER2,ErbB,7484.098,uM,inf,inf,0.9819,0.9819,0.0000,0.0183,0.3261,2.6137
50583-1,MCF 10A,NM,Basal B,10051-999-3,Lapatinib,,,EGFR/HER2,ErbB,7483.098,uM,inf,6.76260,0.9078,0.8513,0.5088,0.0205,0.9339,3.1224
50583-1,MCF 10A,NM,Basal B,10051-999-3,Lapatinib,,,EGFR/HER2,ErbB,7485.098,uM,7.85490,5.83020,0.3398,0.3231,3.4858,0.0601,0.9946,3.3725
50583-1,MCF 10A,NM,Basal B,10263-101-1,LBH589,,,HDAC,HDAC,11056.154,uM,0.19038,0.33191,-0.5925,-0.5986,1.4162,0.5725,0.9985,2.9341
