Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol 1 Concentration,Small Mol 1 Conc Unit,Small Molecule 2 HMS LINCS ID,Small Molecule 2 Name,Small Mol 2 Concentration,Small Mol 2 Conc Unit,Biological Replicate,Technical Replicate,Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Normalized Growth Rate Inhibition Value
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10032-101-1,Saracatinib,0.3704,uM,2,2,1843,1542,5278,-0.1111
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10032-101-1,Saracatinib,3.3333,uM,2,2,1843,3066,5278,0.3982
50105-3,BT-20,,,0,uM,,,0,uM,2,2,1843,5383,5278,1.0261
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10024-101-1,NVP-TAE684,1.1111,uM,2,2,1843,1815,5278,-0.0103
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10056-101-1,Selumetinib,3.3333,uM,2,2,1843,4241,5278,0.7315
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10051-104-1,Lapatinib,1.9245,uM,2,2,1843,5105,5278,0.9565
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10032-101-1,Saracatinib,3.3333,uM,2,2,1843,1709,5278,-0.0488
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10142-101-1,Trametinib,1.1111,uM,2,2,1843,2153,5278,0.1076
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10018-101-1,Neratinib,1.1111,uM,2,2,1843,2636,5278,0.2656
50105-3,BT-20,10142-101-1,Trametinib,0.3704,uM,,,0,uM,2,2,1843,4441,5278,0.7849
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10056-101-1,Selumetinib,1.1111,uM,2,2,1843,1968,5278,0.0439
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10018-101-1,Neratinib,0.3704,uM,2,2,1843,2177,5278,0.1157
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10051-104-1,Lapatinib,5.7735,uM,2,2,1843,2610,5278,0.2574
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10142-101-1,Trametinib,0.1235,uM,2,2,1843,2434,5278,0.2008
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10024-101-1,NVP-TAE684,1.1111,uM,2,2,1843,3306,5278,0.4694
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10024-101-1,NVP-TAE684,0.3704,uM,2,2,1843,1095,5278,-0.2907
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10032-101-1,Saracatinib,0.2138,uM,2,2,1843,1406,5278,-0.1636
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10032-101-1,Saracatinib,0.6415,uM,2,2,1843,1895,5278,0.0182
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10018-101-1,Neratinib,1.1111,uM,2,2,1843,646,5278,-0.4990
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10024-101-1,NVP-TAE684,3.3333,uM,2,2,1843,1029,5278,-0.3191
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10142-101-1,Trametinib,0.1235,uM,2,2,1843,2735,5278,0.2968
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,,,0,uM,2,2,1843,4591,5278,0.8244
50105-3,BT-20,10032-101-1,Saracatinib,0.3704,uM,,,0,uM,2,2,1843,4833,5278,0.8872
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10056-101-1,Selumetinib,0.3704,uM,2,2,1843,2318,5278,0.1628
50105-3,BT-20,10024-101-1,NVP-TAE684,0.3704,uM,,,0,uM,2,2,1843,5847,5278,1.1396
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10051-104-1,Lapatinib,10,uM,2,2,1843,2172,5278,0.1140
50105-3,BT-20,10051-104-1,Lapatinib,5.7735,uM,,,0,uM,2,2,1843,4660,5278,0.8424
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10056-101-1,Selumetinib,10,uM,2,2,1843,956,5278,-0.3514
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,,,0,uM,2,2,1843,4895,5278,0.9031
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10056-101-1,Selumetinib,0.3704,uM,2,2,1843,4223,5278,0.7266
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10056-101-1,Selumetinib,3.3333,uM,2,2,1843,888,5278,-0.3822
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10018-101-1,Neratinib,0.2138,uM,2,2,1843,2344,5278,0.1714
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10051-104-1,Lapatinib,1.9245,uM,2,2,1843,1523,5278,-0.1184
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10018-101-1,Neratinib,0.0713,uM,2,2,1843,5368,5278,1.0224
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10051-104-1,Lapatinib,5.7735,uM,2,2,1843,1722,5278,-0.0440
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10056-101-1,Selumetinib,1.1111,uM,2,2,1843,4086,5278,0.6895
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,,,0,uM,2,2,1843,2301,5278,0.1572
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10142-101-1,Trametinib,0.1235,uM,2,2,1843,1773,5278,-0.0255
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10051-104-1,Lapatinib,5.7735,uM,2,2,1843,1326,5278,-0.1953
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10056-101-1,Selumetinib,10,uM,2,2,1843,1957,5278,0.0400
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10056-101-1,Selumetinib,1.1111,uM,2,2,1843,2561,5278,0.2418
50105-3,BT-20,10142-101-1,Trametinib,1.1111,uM,,,0,uM,2,2,1843,4153,5278,0.7077
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10032-101-1,Saracatinib,3.3333,uM,2,2,1843,2253,5278,0.1412
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10018-101-1,Neratinib,0.2138,uM,2,2,1843,1848,5278,0.0015
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10024-101-1,NVP-TAE684,0.3704,uM,2,2,1843,1580,5278,-0.0968
50105-3,BT-20,,,0,uM,,,0,uM,2,2,1843,5164,5278,0.9714
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10051-104-1,Lapatinib,10,uM,2,2,1843,2295,5278,0.1552
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10018-101-1,Neratinib,0.3704,uM,2,2,1843,2543,5278,0.2360
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10051-104-1,Lapatinib,1.9245,uM,2,2,1843,1259,5278,-0.2223
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10056-101-1,Selumetinib,0.3704,uM,2,2,1843,3535,5278,0.5357
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10142-101-1,Trametinib,0.3704,uM,2,2,1843,694,5278,-0.4748
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10032-101-1,Saracatinib,1.1111,uM,2,2,1843,4531,5278,0.8086
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10024-101-1,NVP-TAE684,1.1111,uM,2,2,1843,5144,5278,0.9664
50105-3,BT-20,,,0,uM,,,0,uM,2,2,1843,5478,5278,1.0496
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10024-101-1,NVP-TAE684,0.3704,uM,2,2,1843,3450,5278,0.5112
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10032-101-1,Saracatinib,0.6415,uM,2,2,1843,4495,5278,0.7991
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10051-104-1,Lapatinib,3.3333,uM,2,2,1843,2663,5278,0.2742
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10142-101-1,Trametinib,0.3704,uM,2,2,1843,3211,5278,0.4414
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10032-101-1,Saracatinib,0.2138,uM,2,2,1843,5367,5278,1.0221
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10018-101-1,Neratinib,0.2138,uM,2,2,1843,1369,5278,-0.1782
50105-3,BT-20,,,0,uM,,,0,uM,2,2,1843,5561,5278,1.0700
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10018-101-1,Neratinib,0.6415,uM,2,2,1843,2612,5278,0.2580
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10024-101-1,NVP-TAE684,0.3704,uM,2,2,1843,4867,5278,0.8959
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10024-101-1,NVP-TAE684,1.1111,uM,2,2,1843,4238,5278,0.7307
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10018-101-1,Neratinib,0.0713,uM,2,2,1843,1069,5278,-0.3018
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10018-101-1,Neratinib,1.1111,uM,2,2,1843,2190,5278,0.1201
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10142-101-1,Trametinib,1.1111,uM,2,2,1843,1384,5278,-0.1723
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10018-101-1,Neratinib,0.2138,uM,2,2,1843,3416,5278,0.5014
50105-3,BT-20,,,0,uM,,,0,uM,2,2,1843,5176,5278,0.9744
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10032-101-1,Saracatinib,0.6415,uM,2,2,1843,3992,5278,0.6638
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10056-101-1,Selumetinib,10,uM,2,2,1843,2123,5278,0.0974
50105-3,BT-20,10051-104-1,Lapatinib,3.3333,uM,,,0,uM,2,2,1843,5116,5278,0.9593
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10142-101-1,Trametinib,0.3704,uM,2,2,1843,1491,5278,-0.1306
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10018-101-1,Neratinib,1.9245,uM,2,2,1843,2288,5278,0.1529
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10018-101-1,Neratinib,0.6415,uM,2,2,1843,708,5278,-0.4678
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10032-101-1,Saracatinib,0.2138,uM,2,2,1843,4861,5278,0.8944
50105-3,BT-20,,,0,uM,,,0,uM,2,2,1843,5170,5278,0.9729
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10142-101-1,Trametinib,3.3333,uM,2,2,1843,671,5278,-0.4863
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10018-101-1,Neratinib,0.1235,uM,2,2,1843,3022,5278,0.3849
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,,,0,uM,2,2,1843,3171,5278,0.4295
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10051-104-1,Lapatinib,3.3333,uM,2,2,1843,1450,5278,-0.1465
50105-3,BT-20,10024-101-1,NVP-TAE684,3.3333,uM,,,0,uM,2,2,1843,1453,5278,-0.1453
50105-3,BT-20,10056-101-1,Selumetinib,0.1235,uM,,,0,uM,2,2,1843,5016,5278,0.9340
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10018-101-1,Neratinib,0.2138,uM,2,2,1843,3116,5278,0.4131
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10032-101-1,Saracatinib,0.2138,uM,2,2,1843,4778,5278,0.8730
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10142-101-1,Trametinib,3.3333,uM,2,2,1843,3483,5278,0.5207
50105-3,BT-20,,,0,uM,,,0,uM,2,2,1843,5814,5278,1.1316
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10024-101-1,NVP-TAE684,3.3333,uM,2,2,1843,1549,5278,-0.1085
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10018-101-1,Neratinib,0.3704,uM,2,2,1843,1089,5278,-0.2932
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10018-101-1,Neratinib,0.6415,uM,2,2,1843,3081,5278,0.4027
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10056-101-1,Selumetinib,10,uM,2,2,1843,2003,5278,0.0561
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10018-101-1,Neratinib,0.1235,uM,2,2,1843,1780,5278,-0.0229
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10056-101-1,Selumetinib,0.1235,uM,2,2,1843,1492,5278,-0.1302
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10032-101-1,Saracatinib,3.3333,uM,2,2,1843,439,5278,-0.6116
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10018-101-1,Neratinib,0.1235,uM,2,2,1843,4376,5278,0.7676
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10018-101-1,Neratinib,0.2138,uM,2,2,1843,735,5278,-0.4546
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10056-101-1,Selumetinib,0.1235,uM,2,2,1843,2184,5278,0.1181
50105-3,BT-20,10018-101-1,Neratinib,0.1235,uM,,,0,uM,2,2,1843,4634,5278,0.8356
50105-3,BT-20,10051-104-1,Lapatinib,1.9245,uM,,,0,uM,2,2,1843,5406,5278,1.0318
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,,,0,uM,2,2,1843,3422,5278,0.5031
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10018-101-1,Neratinib,1.9245,uM,2,2,1843,2681,5278,0.2798
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10018-101-1,Neratinib,0.6415,uM,2,2,1843,1294,5278,-0.2081
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10056-101-1,Selumetinib,0.1235,uM,2,2,1843,1161,5278,-0.2628
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10051-104-1,Lapatinib,10,uM,2,2,1843,1428,5278,-0.1550
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10056-101-1,Selumetinib,0.1235,uM,2,2,1843,4520,5278,0.8057
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10018-101-1,Neratinib,1.1111,uM,2,2,1843,2079,5278,0.0823
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10051-104-1,Lapatinib,10,uM,2,2,1843,3419,5278,0.5023
50105-3,BT-20,10018-101-1,Neratinib,1.9245,uM,,,0,uM,2,2,1843,3447,5278,0.5104
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10024-101-1,NVP-TAE684,0.3704,uM,2,2,1843,4552,5278,0.8141
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10032-101-1,Saracatinib,1.1111,uM,2,2,1843,1944,5278,0.0355
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10056-101-1,Selumetinib,3.3333,uM,2,2,1843,2183,5278,0.1177
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10056-101-1,Selumetinib,0.1235,uM,2,2,1843,4273,5278,0.7401
50105-3,BT-20,,,0,uM,,,0,uM,2,2,1843,5560,5278,1.0698
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10056-101-1,Selumetinib,0.3704,uM,2,2,1843,3451,5278,0.5115
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10056-101-1,Selumetinib,0.1235,uM,2,2,1843,4333,5278,0.7561
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10032-101-1,Saracatinib,0.2138,uM,2,2,1843,3101,5278,0.4087
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10032-101-1,Saracatinib,1.1111,uM,2,2,1843,1576,5278,-0.0983
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10032-101-1,Saracatinib,0.3704,uM,2,2,1843,1076,5278,-0.2988
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10142-101-1,Trametinib,3.3333,uM,2,2,1843,1475,5278,-0.1368
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10032-101-1,Saracatinib,0.6415,uM,2,2,1843,2873,5278,0.3395
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10142-101-1,Trametinib,0.3704,uM,2,2,1843,1561,5278,-0.1039
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10051-104-1,Lapatinib,3.3333,uM,2,2,1843,2831,5278,0.3266
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10024-101-1,NVP-TAE684,3.3333,uM,2,2,1843,1182,5278,-0.2540
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10142-101-1,Trametinib,0.1235,uM,2,2,1843,3591,5278,0.5517
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10142-101-1,Trametinib,1.1111,uM,2,2,1843,2571,5278,0.2450
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10018-101-1,Neratinib,0.1235,uM,2,2,1843,1182,5278,-0.2540
50105-3,BT-20,10018-101-1,Neratinib,0.6415,uM,,,0,uM,2,2,1843,3654,5278,0.5695
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10056-101-1,Selumetinib,3.3333,uM,2,2,1843,3814,5278,0.6145
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10032-101-1,Saracatinib,0.3704,uM,2,2,1843,4896,5278,0.9034
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10051-104-1,Lapatinib,3.3333,uM,2,2,1843,1164,5278,-0.2615
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10056-101-1,Selumetinib,0.3704,uM,2,2,1843,3662,5278,0.5718
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10142-101-1,Trametinib,0.3704,uM,2,2,1843,3708,5278,0.5848
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10024-101-1,NVP-TAE684,0.3704,uM,2,2,1843,3682,5278,0.5775
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10051-104-1,Lapatinib,5.7735,uM,2,2,1843,3054,5278,0.3945
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10056-101-1,Selumetinib,0.1235,uM,2,2,1843,2889,5278,0.3444
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10051-104-1,Lapatinib,1.9245,uM,2,2,1843,861,5278,-0.3946
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10018-101-1,Neratinib,0.2138,uM,2,2,1843,1860,5278,0.0058
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10142-101-1,Trametinib,0.3704,uM,2,2,1843,2266,5278,0.1456
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10032-101-1,Saracatinib,0.3704,uM,2,2,1843,4374,5278,0.7671
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10051-104-1,Lapatinib,5.7735,uM,2,2,1843,4077,5278,0.6870
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10142-101-1,Trametinib,3.3333,uM,2,2,1843,3414,5278,0.5008
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10024-101-1,NVP-TAE684,0.3704,uM,2,2,1843,4220,5278,0.7258
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10056-101-1,Selumetinib,0.1235,uM,2,2,1843,3693,5278,0.5806
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10142-101-1,Trametinib,0.3704,uM,2,2,1843,2389,5278,0.1862
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10051-104-1,Lapatinib,1.9245,uM,2,2,1843,2386,5278,0.1852
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,,,0,uM,2,2,1843,1407,5278,-0.1632
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10032-101-1,Saracatinib,0.6415,uM,2,2,1843,1072,5278,-0.3005
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10032-101-1,Saracatinib,1.1111,uM,2,2,1843,2472,5278,0.2132
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10018-101-1,Neratinib,0.0713,uM,2,2,1843,3998,5278,0.6654
50105-3,BT-20,10051-104-1,Lapatinib,10,uM,,,0,uM,2,2,1843,2761,5278,0.3049
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10024-101-1,NVP-TAE684,1.1111,uM,2,2,1843,2789,5278,0.3136
50105-3,BT-20,10032-101-1,Saracatinib,0.6415,uM,,,0,uM,2,2,1843,4493,5278,0.7986
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10018-101-1,Neratinib,0.6415,uM,2,2,1843,3338,5278,0.4787
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10032-101-1,Saracatinib,1.9245,uM,2,2,1843,1528,5278,-0.1165
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10056-101-1,Selumetinib,1.1111,uM,2,2,1843,3874,5278,0.6312
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10051-104-1,Lapatinib,3.3333,uM,2,2,1843,3705,5278,0.5839
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10032-101-1,Saracatinib,3.3333,uM,2,2,1843,1606,5278,-0.0870
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10018-101-1,Neratinib,1.1111,uM,2,2,1843,1786,5278,-0.0208
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10018-101-1,Neratinib,1.9245,uM,2,2,1843,2425,5278,0.1979
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10051-104-1,Lapatinib,10,uM,2,2,1843,873,5278,-0.3891
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10024-101-1,NVP-TAE684,1.1111,uM,2,2,1843,2114,5278,0.0943
50105-3,BT-20,10142-101-1,Trametinib,0.1235,uM,,,0,uM,2,2,1843,4404,5278,0.7750
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10142-101-1,Trametinib,1.1111,uM,2,2,1843,1277,5278,-0.2150
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10142-101-1,Trametinib,0.1235,uM,2,2,1843,2138,5278,0.1025
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10056-101-1,Selumetinib,0.1235,uM,2,2,1843,2813,5278,0.3210
50105-3,BT-20,,,0,uM,,,0,uM,2,2,1843,5372,5278,1.0234
50105-3,BT-20,10142-101-1,Trametinib,3.3333,uM,,,0,uM,2,2,1843,3788,5278,0.6072
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10018-101-1,Neratinib,0.3704,uM,2,2,1843,2836,5278,0.3281
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10056-101-1,Selumetinib,1.1111,uM,2,2,1843,2231,5278,0.1339
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10018-101-1,Neratinib,1.1111,uM,2,2,1843,913,5278,-0.3707
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10032-101-1,Saracatinib,3.3333,uM,2,2,1843,756,5278,-0.4443
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10018-101-1,Neratinib,0.2138,uM,2,2,1843,3329,5278,0.4761
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10056-101-1,Selumetinib,3.3333,uM,2,2,1843,1129,5278,-0.2762
50105-3,BT-20,,,0,uM,,,0,uM,2,2,1843,4447,5278,0.7864
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10142-101-1,Trametinib,0.1235,uM,2,2,1843,3025,5278,0.3858
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10024-101-1,NVP-TAE684,3.3333,uM,2,2,1843,1240,5278,-0.2301
50105-3,BT-20,10018-101-1,Neratinib,0.0713,uM,,,0,uM,2,2,1843,4868,5278,0.8962
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10056-101-1,Selumetinib,1.1111,uM,2,2,1843,1388,5278,-0.1707
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10032-101-1,Saracatinib,1.1111,uM,2,2,1843,3365,5278,0.4866
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10032-101-1,Saracatinib,0.6415,uM,2,2,1843,3291,5278,0.4650
50105-3,BT-20,,,0,uM,,,0,uM,2,2,1843,4676,5278,0.8465
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10018-101-1,Neratinib,1.9245,uM,2,2,1843,1591,5278,-0.0926
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10018-101-1,Neratinib,1.9245,uM,2,2,1843,658,5278,-0.4929
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10142-101-1,Trametinib,3.3333,uM,2,2,1843,1442,5278,-0.1496
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10142-101-1,Trametinib,3.3333,uM,2,2,1843,1298,5278,-0.2065
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10024-101-1,NVP-TAE684,3.3333,uM,2,2,1843,793,5278,-0.4266
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10032-101-1,Saracatinib,0.2138,uM,2,2,1843,2025,5278,0.0637
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10051-104-1,Lapatinib,3.3333,uM,2,2,1843,4926,5278,0.9110
50105-3,BT-20,,,0,uM,,,0,uM,2,2,1843,5284,5278,1.0015
50105-3,BT-20,,,0,uM,,,0,uM,2,3,1843,5091,5162,0.9813
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10032-101-1,Saracatinib,0.3704,uM,2,3,1843,3381,5162,0.5041
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10018-101-1,Neratinib,0.1235,uM,2,3,1843,3258,5162,0.4671
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,,,0,uM,2,3,1843,1765,5162,-0.0290
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10018-101-1,Neratinib,0.2138,uM,2,3,1843,1835,5162,-0.0032
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10024-101-1,NVP-TAE684,0.3704,uM,2,3,1843,3850,5162,0.6416
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10051-104-1,Lapatinib,5.7735,uM,2,3,1843,2384,5162,0.1889
50105-3,BT-20,10056-101-1,Selumetinib,1.1111,uM,,,0,uM,2,3,1843,4277,5162,0.7621
50105-3,BT-20,,,0,uM,,,0,uM,2,3,1843,4808,5162,0.9065
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10056-101-1,Selumetinib,10,uM,2,3,1843,1816,5162,-0.0102
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10051-104-1,Lapatinib,5.7735,uM,2,3,1843,3007,5162,0.3900
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10056-101-1,Selumetinib,3.3333,uM,2,3,1843,3502,5162,0.5402
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10051-104-1,Lapatinib,1.9245,uM,2,3,1843,2810,5162,0.3280
