Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,LJP Library Plate,Timepoint,Timepoint Unit,Mean Total Cell Count Before Treatment,Mean Total Cell Count After Treatment,Mean Total Control Cell Count,Mean Relative Cell Count,Mean Relative Growth Rate After Treatment
50029-3,MCF7,10115-102-1,LDN-193189,0.04,uM,LJP5,72,hr,1389,6186,5667,1.0915,1.1212
50029-3,MCF7,10182-101-1,Linifanib,0.04,uM,LJP6,72,hr,1389,5459,5667,0.9633,0.9513
50029-3,MCF7,10135-101-1,Linsitinib,0.04,uM,LJP5,72,hr,1389,4291,5667,0.7571,0.6782
50029-3,MCF7,10479-102-1,Mitoxantrone,0.04,uM,LJP5,72,hr,1389,1654,5667,0.2918,0.0619
50029-3,MCF7,10479-102-1,Mitoxantrone,0.04,uM,LJP6,72,hr,1389,1526,5667,0.2692,0.0320
50029-3,MCF7,10057-102-1,MK2206,0.04,uM,LJP6,72,hr,1389,4071,5667,0.7183,0.6268
50029-3,MCF7,10018-101-1,Neratinib,0.04,uM,LJP5,72,hr,1389,3737,5667,0.6593,0.5487
50029-3,MCF7,10099-101-1,Nilotinib,0.04,uM,LJP5,72,hr,1389,6100,5667,1.0762,1.1010
50029-3,MCF7,10151-101-1,Nintedanib,0.04,uM,LJP6,72,hr,1389,5303,5667,0.9357,0.9148
50029-3,MCF7,10061-101-1,NU7441,0.04,uM,LJP5,72,hr,1389,6255,5667,1.1037,1.1373
50029-3,MCF7,10232-101-1,Dactolisib,0.04,uM,LJP5,72,hr,1389,2132,5667,0.3762,0.1736
50029-3,MCF7,10024-101-1,NVP-TAE684,0.04,uM,LJP6,72,hr,1389,4311,5667,0.7606,0.6829
50029-3,MCF7,10071-101-1,Palbociclib,0.04,uM,LJP6,72,hr,1389,4400,5667,0.7764,0.7038
50029-3,MCF7,10101-101-1,PD0325901,0.04,uM,LJP5,72,hr,1389,3848,5667,0.6789,0.5747
50029-3,MCF7,10101-101-1,PD0325901,0.04,uM,LJP6,72,hr,1389,3622,5667,0.6391,0.5219
50029-3,MCF7,10026-101-1,PD173074,0.04,uM,LJP6,72,hr,1389,6234,5667,1.0999,1.1323
50029-3,MCF7,10048-101-1,PD184352,0.04,uM,LJP5,72,hr,1389,6167,5667,1.0881,1.1168
50029-3,MCF7,10159-101-1,Pelitinib,0.04,uM,LJP5,72,hr,1389,5916,5667,1.0439,1.0581
50029-3,MCF7,10116-101-1,PF431396,0.04,uM,LJP5,72,hr,1389,4828,5667,0.8519,0.8038
50029-3,MCF7,10112-101-1,PF477736,0.04,uM,LJP5,72,hr,1389,3686,5667,0.6503,0.5368
50029-3,MCF7,10072-101-1,PF562271,0.04,uM,LJP6,72,hr,1389,4722,5667,0.8332,0.7790
50029-3,MCF7,10125-101-1,PHA-665752,0.04,uM,LJP5,72,hr,1389,6381,5667,1.1258,1.1667
50029-3,MCF7,10073-101-1,PHA-793887,0.04,uM,LJP6,72,hr,1389,2290,5667,0.4041,0.2106
50029-3,MCF7,10126-101-1,PI103,0.04,uM,LJP6,72,hr,1389,4179,5667,0.7374,0.6522
50029-3,MCF7,10049-101-1,PLX-4720,0.04,uM,LJP5,72,hr,1389,6242,5667,1.1014,1.1343
50029-3,MCF7,10075-101-1,QL-X-138,0.04,uM,LJP6,72,hr,1389,3387,5667,0.5976,0.4670
50029-3,MCF7,10077-101-1,QL-XII-47,0.04,uM,LJP6,72,hr,1389,4059,5667,0.7163,0.6241
50029-3,MCF7,10480-101-1,Radicicol,0.04,uM,LJP5,72,hr,1389,3973,5667,0.7011,0.6040
50029-3,MCF7,10480-101-1,Radicicol,0.04,uM,LJP6,72,hr,1389,3671,5667,0.6477,0.5333
50029-3,MCF7,10001-101-1,Seliciclib,0.04,uM,LJP5,72,hr,1389,5996,5667,1.0579,1.0767
50029-3,MCF7,10138-105-1,Ruxolitinib,0.04,uM,LJP5,72,hr,1389,5760,5667,1.0163,1.0216
50029-3,MCF7,10148-101-1,XL147,0.04,uM,LJP5,72,hr,1389,6668,5667,1.1764,1.2337
50029-3,MCF7,10032-101-1,Saracatinib,0.04,uM,LJP6,72,hr,1389,4594,5667,0.8106,0.7491
50029-3,MCF7,10056-101-1,Selumetinib,0.04,uM,LJP6,72,hr,1389,4868,5667,0.8590,0.8132
50029-3,MCF7,10052-101-1,Sirolimus,0.04,uM,LJP6,72,hr,1389,3193,5667,0.5635,0.4218
50029-3,MCF7,10008-101-1,Sorafenib,0.04,uM,LJP6,72,hr,1389,5186,5667,0.9150,0.8874
50029-3,MCF7,10119-101-1,SU11274,0.04,uM,LJP5,72,hr,1389,6419,5667,1.1325,1.1755
50029-3,MCF7,10141-101-1,Fedratinib,0.04,uM,LJP5,72,hr,1389,6059,5667,1.0690,1.0914
50029-3,MCF7,10171-101-1,TGX221,0.04,uM,LJP5,72,hr,1389,4677,5667,0.8253,0.7685
50029-3,MCF7,10079-101-1,Torin1,0.04,uM,LJP6,72,hr,1389,1882,5667,0.3321,0.1153
50029-3,MCF7,10080-101-1,Torin2,0.04,uM,LJP5,72,hr,1389,1493,5667,0.2635,0.0244
50029-3,MCF7,10021-101-1,Tozasertib,0.04,uM,LJP5,72,hr,1389,1560,5667,0.2752,0.0399
50029-3,MCF7,10142-101-1,Trametinib,0.04,uM,LJP5,72,hr,1389,2684,5667,0.4736,0.3028
50029-3,MCF7,10111-101-1,TWS119,0.04,uM,LJP5,72,hr,1389,6227,5667,1.0987,1.1308
50029-3,MCF7,10068-101-1,Vemurafenib,0.04,uM,LJP5,72,hr,1389,5823,5667,1.0274,1.0362
50029-3,MCF7,10481-101-1,Withaferin A,0.04,uM,LJP5,72,hr,1389,5874,5667,1.0364,1.0483
50029-3,MCF7,10481-101-1,Withaferin A,0.04,uM,LJP6,72,hr,1389,5669,5667,1.0002,1.0003
50029-3,MCF7,10064-101-1,WYE-125132,0.04,uM,LJP6,72,hr,1389,1958,5667,0.3456,0.1331
50029-3,MCF7,10084-101-1,WZ3105,0.04,uM,LJP5,72,hr,1389,544,5667,0.0960,-0.1975
50029-3,MCF7,10086-101-1,XMD11-50,0.04,uM,LJP6,72,hr,1389,4718,5667,0.8324,0.7780
50029-3,MCF7,10149-102-1,Y39983,0.04,uM,LJP6,72,hr,1389,5536,5667,0.9768,0.9693
50029-3,MCF7,10109-101-1,YM 201636,0.04,uM,LJP5,72,hr,1389,6388,5667,1.1270,1.1683
50029-3,MCF7,10053-101-1,ZSTK474,0.04,uM,LJP6,72,hr,1389,4300,5667,0.7588,0.6805
50029-3,MCF7,10133-101-1,Afatinib,0.12,uM,LJP6,72,hr,1389,4829,5667,0.8521,0.8041
50029-3,MCF7,10035-101-1,Sigma A6730,0.12,uM,LJP5,72,hr,1389,4612,5667,0.8137,0.7532
50029-3,MCF7,10011-101-1,Alvocidib,0.12,uM,LJP6,72,hr,1389,565,5667,0.0998,-0.1924
50029-3,MCF7,10004-101-1,AT-7519,0.12,uM,LJP6,72,hr,1389,2530,5667,0.4465,0.2668
50029-3,MCF7,10158-101-1,AZD 5438,0.12,uM,LJP6,72,hr,1389,3018,5667,0.5325,0.3807
50029-3,MCF7,10059-101-1,AZD-6482,0.12,uM,LJP5,72,hr,1389,6014,5667,1.0611,1.0810
50029-3,MCF7,10006-101-1,AZD7762,0.12,uM,LJP6,72,hr,1389,1691,5667,0.2984,0.0706
50029-3,MCF7,10007-101-1,AZD8055,0.12,uM,LJP6,72,hr,1389,1399,5667,0.2469,0.0024
50029-3,MCF7,10164-101-1,AZD8330,0.12,uM,LJP5,72,hr,1389,2430,5667,0.4288,0.2434
50029-3,MCF7,10067-101-1,Barasertib,0.12,uM,LJP5,72,hr,1389,1796,5667,0.3170,0.0952
50029-3,MCF7,10041-101-1,BI-2536,0.12,uM,LJP6,72,hr,1389,1510,5667,0.2664,0.0283
50029-3,MCF7,10028-102-1,BMS345541,0.12,uM,LJP6,72,hr,1389,5186,5667,0.9150,0.8875
50029-3,MCF7,10132-101-1,SNS-032,0.12,uM,LJP6,72,hr,1389,679,5667,0.1199,-0.1659
50029-3,MCF7,10234-101-1,GDC-0980,0.12,uM,LJP5,72,hr,1389,1457,5667,0.2572,0.0160
50029-3,MCF7,10122-101-1,NVP-AEW541,0.12,uM,LJP5,72,hr,1389,5446,5667,0.9609,0.9483
50029-3,MCF7,10046-101-1,SB590885,0.12,uM,LJP5,72,hr,1389,5500,5667,0.9704,0.9608
50029-3,MCF7,10190-101-1,PIK-93,0.12,uM,LJP5,72,hr,1389,6076,5667,1.0720,1.0954
50029-3,MCF7,10031-101-1,KIN001-043,0.12,uM,LJP6,72,hr,1389,4942,5667,0.8720,0.8304
50029-3,MCF7,10233-101-1,Alpelisib,0.12,uM,LJP5,72,hr,1389,4433,5667,0.7822,0.7115
50029-3,MCF7,10161-101-1,Luminespib,0.12,uM,LJP5,72,hr,1389,1395,5667,0.2462,0.0015
50029-3,MCF7,10045-101-1,A443654,0.12,uM,LJP6,72,hr,1389,1052,5667,0.1857,-0.0786
50029-3,MCF7,10063-102-1,OSI-027,0.12,uM,LJP6,72,hr,1389,4017,5667,0.7087,0.6142
50029-3,MCF7,10087-101-1,XMD11-85h,0.12,uM,LJP6,72,hr,1389,4450,5667,0.7852,0.7154
50029-3,MCF7,10017-101-1,HG-6-64-01,0.12,uM,LJP6,72,hr,1389,5981,5667,1.0554,1.0733
50029-3,MCF7,10039-101-1,WH-4-025,0.12,uM,LJP5,72,hr,1389,3951,5667,0.6972,0.5989
50029-3,MCF7,10082-101-1,WZ-4-145,0.12,uM,LJP6,72,hr,1389,4235,5667,0.7473,0.6653
50029-3,MCF7,10091-101-1,XMD16-144,0.12,uM,LJP5,72,hr,1389,1767,5667,0.3118,0.0883
50029-3,MCF7,10177-101-1,Brivanib,0.12,uM,LJP5,72,hr,1389,5251,5667,0.9265,0.9027
50029-3,MCF7,10147-101-1,Buparlisib,0.12,uM,LJP5,72,hr,1389,3825,5667,0.6749,0.5694
50029-3,MCF7,10055-101-1,BX-912,0.12,uM,LJP5,72,hr,1389,5484,5667,0.9676,0.9571
50029-3,MCF7,10120-102-1,Canertinib,0.12,uM,LJP6,72,hr,1389,4810,5667,0.8487,0.7996
50029-3,MCF7,10117-101-1,Celastrol,0.12,uM,LJP6,72,hr,1389,5607,5667,0.9893,0.9858
50029-3,MCF7,10025-101-1,CGP60474,0.12,uM,LJP5,72,hr,1389,1029,5667,0.1816,-0.0840
50029-3,MCF7,10025-101-1,CGP60474,0.12,uM,LJP6,72,hr,1389,659,5667,0.1164,-0.1705
50029-3,MCF7,10180-101-1,CHIR-99021,0.12,uM,LJP6,72,hr,1389,4171,5667,0.7359,0.6502
50029-3,MCF7,10010-101-1,CP724714,0.12,uM,LJP5,72,hr,1389,4654,5667,0.8211,0.7630
50029-3,MCF7,10009-101-1,CP466722,0.12,uM,LJP5,72,hr,1389,6357,5667,1.1216,1.1610
50029-3,MCF7,10027-101-1,Crizotinib,0.12,uM,LJP5,72,hr,1389,4580,5667,0.8082,0.7459
50029-3,MCF7,10140-101-1,Momelotinib,0.12,uM,LJP5,72,hr,1389,5704,5667,1.0064,1.0084
50029-3,MCF7,10020-101-1,Dasatinib,0.12,uM,LJP5,72,hr,1389,1822,5667,0.3215,0.1012
50029-3,MCF7,10020-101-1,Dasatinib,0.12,uM,LJP6,72,hr,1389,1097,5667,0.1936,-0.0682
50029-3,MCF7,10127-101-1,Dovitinib,0.12,uM,LJP5,72,hr,1389,5308,5667,0.9365,0.9159
50029-3,MCF7,10069-101-1,Enzastaurin,0.12,uM,LJP5,72,hr,1389,5864,5667,1.0346,1.0458
50029-3,MCF7,10097-101-1,Erlotinib,0.12,uM,LJP5,72,hr,1389,5720,5667,1.0093,1.0123
50029-3,MCF7,10157-101-1,Foretinib,0.12,uM,LJP5,72,hr,1389,3798,5667,0.6701,0.5630
50029-3,MCF7,10040-101-1,R406,0.12,uM,LJP6,72,hr,1389,5075,5667,0.8954,0.8614
50029-3,MCF7,10047-101-1,Pictilisib,0.12,uM,LJP6,72,hr,1389,2178,5667,0.3843,0.1845
50029-3,MCF7,10098-101-1,Gefitinib,0.12,uM,LJP6,72,hr,1389,5776,5667,1.0191,1.0253
50029-3,MCF7,10108-101-1,Geldanamycin,0.12,uM,LJP5,72,hr,1389,1923,5667,0.3393,0.1248
50029-3,MCF7,10108-101-1,Geldanamycin,0.12,uM,LJP6,72,hr,1389,1825,5667,0.3221,0.1020
50029-3,MCF7,10172-101-1,GSK1059615,0.12,uM,LJP5,72,hr,1389,5372,5667,0.9479,0.9310
50029-3,MCF7,10172-101-1,GSK1059615,0.12,uM,LJP6,72,hr,1389,4636,5667,0.8179,0.7588
50029-3,MCF7,10134-101-1,GSK1904529A,0.12,uM,LJP6,72,hr,1389,3406,5667,0.6009,0.4714
50029-3,MCF7,10146-101-1,Omipalisib,0.12,uM,LJP6,72,hr,1389,1383,5667,0.2440,-0.0014
50029-3,MCF7,10128-101-1,GSK 690693,0.12,uM,LJP5,72,hr,1389,4163,5667,0.7345,0.6483
50029-3,MCF7,10014-101-1,GW843682X,0.12,uM,LJP6,72,hr,1389,3078,5667,0.5431,0.3948
50029-3,MCF7,10015-101-1,HG-5-113-01,0.12,uM,LJP5,72,hr,1389,4556,5667,0.8038,0.7401
50029-3,MCF7,10016-101-1,HG-5-88-01,0.12,uM,LJP6,72,hr,1389,3585,5667,0.6325,0.5132
50029-3,MCF7,10023-103-1,Imatinib,0.12,uM,LJP6,72,hr,1389,6237,5667,1.1005,1.1331
50029-3,MCF7,10100-101-1,JNK-9L,0.12,uM,LJP6,72,hr,1389,4020,5667,0.7094,0.6150
50029-3,MCF7,10019-101-1,JW-7-24-1,0.12,uM,LJP6,72,hr,1389,3595,5667,0.6344,0.5157
50029-3,MCF7,10051-104-1,Lapatinib,0.12,uM,LJP6,72,hr,1389,5503,5667,0.9710,0.9616
50029-3,MCF7,10115-102-1,LDN-193189,0.12,uM,LJP5,72,hr,1389,5484,5667,0.9676,0.9571
50029-3,MCF7,10182-101-1,Linifanib,0.12,uM,LJP6,72,hr,1389,4928,5667,0.8695,0.8271
50029-3,MCF7,10135-101-1,Linsitinib,0.12,uM,LJP5,72,hr,1389,5148,5667,0.9084,0.8786
50029-3,MCF7,10479-102-1,Mitoxantrone,0.12,uM,LJP5,72,hr,1389,1605,5667,0.2832,0.0505
50029-3,MCF7,10479-102-1,Mitoxantrone,0.12,uM,LJP6,72,hr,1389,1375,5667,0.2427,-0.0031
50029-3,MCF7,10057-102-1,MK2206,0.12,uM,LJP6,72,hr,1389,3511,5667,0.6195,0.4960
50029-3,MCF7,10018-101-1,Neratinib,0.12,uM,LJP5,72,hr,1389,3990,5667,0.7041,0.6080
50029-3,MCF7,10099-101-1,Nilotinib,0.12,uM,LJP5,72,hr,1389,6333,5667,1.1174,1.1556
50029-3,MCF7,10151-101-1,Nintedanib,0.12,uM,LJP6,72,hr,1389,4739,5667,0.8361,0.7829
50029-3,MCF7,10061-101-1,NU7441,0.12,uM,LJP5,72,hr,1389,5677,5667,1.0016,1.0021
50029-3,MCF7,10232-101-1,Dactolisib,0.12,uM,LJP5,72,hr,1389,2050,5667,0.3618,0.1546
50029-3,MCF7,10024-101-1,NVP-TAE684,0.12,uM,LJP6,72,hr,1389,2262,5667,0.3992,0.2041
50029-3,MCF7,10071-101-1,Palbociclib,0.12,uM,LJP6,72,hr,1389,3951,5667,0.6972,0.5989
50029-3,MCF7,10101-101-1,PD0325901,0.12,uM,LJP5,72,hr,1389,3513,5667,0.6199,0.4965
50029-3,MCF7,10101-101-1,PD0325901,0.12,uM,LJP6,72,hr,1389,3310,5667,0.5841,0.4490
50029-3,MCF7,10026-101-1,PD173074,0.12,uM,LJP6,72,hr,1389,5836,5667,1.0297,1.0394
50029-3,MCF7,10048-101-1,PD184352,0.12,uM,LJP5,72,hr,1389,5122,5667,0.9037,0.8724
50029-3,MCF7,10159-101-1,Pelitinib,0.12,uM,LJP5,72,hr,1389,5611,5667,0.9900,0.9867
50029-3,MCF7,10116-101-1,PF431396,0.12,uM,LJP5,72,hr,1389,3602,5667,0.6355,0.5172
50029-3,MCF7,10112-101-1,PF477736,0.12,uM,LJP5,72,hr,1389,2979,5667,0.5257,0.3717
50029-3,MCF7,10072-101-1,PF562271,0.12,uM,LJP6,72,hr,1389,4397,5667,0.7758,0.7031
50029-3,MCF7,10125-101-1,PHA-665752,0.12,uM,LJP5,72,hr,1389,6367,5667,1.1233,1.1634
50029-3,MCF7,10073-101-1,PHA-793887,0.12,uM,LJP6,72,hr,1389,2180,5667,0.3847,0.1849
50029-3,MCF7,10126-101-1,PI103,0.12,uM,LJP6,72,hr,1389,2880,5667,0.5081,0.3484
50029-3,MCF7,10049-101-1,PLX-4720,0.12,uM,LJP5,72,hr,1389,5721,5667,1.0095,1.0125
50029-3,MCF7,10075-101-1,QL-X-138,0.12,uM,LJP6,72,hr,1389,3314,5667,0.5848,0.4500
50029-3,MCF7,10077-101-1,QL-XII-47,0.12,uM,LJP6,72,hr,1389,3723,5667,0.6570,0.5456
50029-3,MCF7,10480-101-1,Radicicol,0.12,uM,LJP5,72,hr,1389,2459,5667,0.4339,0.2501
50029-3,MCF7,10480-101-1,Radicicol,0.12,uM,LJP6,72,hr,1389,2238,5667,0.3949,0.1985
50029-3,MCF7,10001-101-1,Seliciclib,0.12,uM,LJP5,72,hr,1389,5970,5667,1.0533,1.0706
50029-3,MCF7,10138-105-1,Ruxolitinib,0.12,uM,LJP5,72,hr,1389,5443,5667,0.9604,0.9476
50029-3,MCF7,10148-101-1,XL147,0.12,uM,LJP5,72,hr,1389,6374,5667,1.1247,1.1651
50029-3,MCF7,10032-101-1,Saracatinib,0.12,uM,LJP6,72,hr,1389,3378,5667,0.5961,0.4650
50029-3,MCF7,10056-101-1,Selumetinib,0.12,uM,LJP6,72,hr,1389,4127,5667,0.7283,0.6400
50029-3,MCF7,10052-101-1,Sirolimus,0.12,uM,LJP6,72,hr,1389,3177,5667,0.5606,0.4179
50029-3,MCF7,10008-101-1,Sorafenib,0.12,uM,LJP6,72,hr,1389,4987,5667,0.8799,0.8409
50029-3,MCF7,10119-101-1,SU11274,0.12,uM,LJP5,72,hr,1389,5985,5667,1.0560,1.0742
50029-3,MCF7,10141-101-1,Fedratinib,0.12,uM,LJP5,72,hr,1389,6029,5667,1.0637,1.0844
50029-3,MCF7,10171-101-1,TGX221,0.12,uM,LJP5,72,hr,1389,5067,5667,0.8940,0.8596
50029-3,MCF7,10079-101-1,Torin1,0.12,uM,LJP6,72,hr,1389,1804,5667,0.3183,0.0970
50029-3,MCF7,10080-101-1,Torin2,0.12,uM,LJP5,72,hr,1389,1641,5667,0.2896,0.0590
50029-3,MCF7,10021-101-1,Tozasertib,0.12,uM,LJP5,72,hr,1389,1514,5667,0.2672,0.0293
50029-3,MCF7,10142-101-1,Trametinib,0.12,uM,LJP5,72,hr,1389,2715,5667,0.4790,0.3099
50029-3,MCF7,10111-101-1,TWS119,0.12,uM,LJP5,72,hr,1389,6153,5667,1.0856,1.1134
50029-3,MCF7,10068-101-1,Vemurafenib,0.12,uM,LJP5,72,hr,1389,5909,5667,1.0425,1.0563
50029-3,MCF7,10481-101-1,Withaferin A,0.12,uM,LJP5,72,hr,1389,5397,5667,0.9522,0.9367
50029-3,MCF7,10481-101-1,Withaferin A,0.12,uM,LJP6,72,hr,1389,5200,5667,0.9175,0.8907
50029-3,MCF7,10064-101-1,WYE-125132,0.12,uM,LJP6,72,hr,1389,1919,5667,0.3386,0.1239
50029-3,MCF7,10084-101-1,WZ3105,0.12,uM,LJP5,72,hr,1389,485,5667,0.0857,-0.2112
50029-3,MCF7,10086-101-1,XMD11-50,0.12,uM,LJP6,72,hr,1389,4496,5667,0.7933,0.7262
50029-3,MCF7,10149-102-1,Y39983,0.12,uM,LJP6,72,hr,1389,5459,5667,0.9633,0.9513
50029-3,MCF7,10109-101-1,YM 201636,0.12,uM,LJP5,72,hr,1389,5685,5667,1.0030,1.0040
50029-3,MCF7,10053-101-1,ZSTK474,0.12,uM,LJP6,72,hr,1389,3157,5667,0.5571,0.4133
50029-3,MCF7,10133-101-1,Afatinib,0.37,uM,LJP6,72,hr,1389,4933,5667,0.8705,0.8284
50029-3,MCF7,10035-101-1,Sigma A6730,0.37,uM,LJP5,72,hr,1389,4775,5667,0.8426,0.7914
50029-3,MCF7,10011-101-1,Alvocidib,0.37,uM,LJP6,72,hr,1389,489,5667,0.0863,-0.2104
50029-3,MCF7,10004-101-1,AT-7519,0.37,uM,LJP6,72,hr,1389,755,5667,0.1333,-0.1480
50029-3,MCF7,10158-101-1,AZD 5438,0.37,uM,LJP6,72,hr,1389,1573,5667,0.2777,0.0431
50029-3,MCF7,10059-101-1,AZD-6482,0.37,uM,LJP5,72,hr,1389,6318,5667,1.1147,1.1519
50029-3,MCF7,10006-101-1,AZD7762,0.37,uM,LJP6,72,hr,1389,1519,5667,0.2681,0.0304
50029-3,MCF7,10007-101-1,AZD8055,0.37,uM,LJP6,72,hr,1389,1451,5667,0.2561,0.0146
50029-3,MCF7,10164-101-1,AZD8330,0.37,uM,LJP5,72,hr,1389,2405,5667,0.4243,0.2374
50029-3,MCF7,10067-101-1,Barasertib,0.37,uM,LJP5,72,hr,1389,1687,5667,0.2977,0.0697
50029-3,MCF7,10041-101-1,BI-2536,0.37,uM,LJP6,72,hr,1389,1446,5667,0.2552,0.0134
50029-3,MCF7,10028-102-1,BMS345541,0.37,uM,LJP6,72,hr,1389,4997,5667,0.8818,0.8434
50029-3,MCF7,10132-101-1,SNS-032,0.37,uM,LJP6,72,hr,1389,565,5667,0.0997,-0.1926
50029-3,MCF7,10234-101-1,GDC-0980,0.37,uM,LJP5,72,hr,1389,1360,5667,0.2400,-0.0067
50029-3,MCF7,10122-101-1,NVP-AEW541,0.37,uM,LJP5,72,hr,1389,3387,5667,0.5976,0.4669
50029-3,MCF7,10046-101-1,SB590885,0.37,uM,LJP5,72,hr,1389,5754,5667,1.0153,1.0202
50029-3,MCF7,10190-101-1,PIK-93,0.37,uM,LJP5,72,hr,1389,6152,5667,1.0855,1.1133
50029-3,MCF7,10031-101-1,KIN001-043,0.37,uM,LJP6,72,hr,1389,4541,5667,0.8012,0.7367
50029-3,MCF7,10233-101-1,Alpelisib,0.37,uM,LJP5,72,hr,1389,3867,5667,0.6824,0.5792
50029-3,MCF7,10161-101-1,Luminespib,0.37,uM,LJP5,72,hr,1389,1368,5667,0.2414,-0.0049
50029-3,MCF7,10045-101-1,A443654,0.37,uM,LJP6,72,hr,1389,886,5667,0.1563,-0.1176
50029-3,MCF7,10063-102-1,OSI-027,0.37,uM,LJP6,72,hr,1389,2848,5667,0.5026,0.3411
50029-3,MCF7,10087-101-1,XMD11-85h,0.37,uM,LJP6,72,hr,1389,4413,5667,0.7786,0.7067
50029-3,MCF7,10017-101-1,HG-6-64-01,0.37,uM,LJP6,72,hr,1389,5714,5667,1.0082,1.0109
50029-3,MCF7,10039-101-1,WH-4-025,0.37,uM,LJP5,72,hr,1389,3583,5667,0.6322,0.5127
50029-3,MCF7,10082-101-1,WZ-4-145,0.37,uM,LJP6,72,hr,1389,3794,5667,0.6694,0.5621
50029-3,MCF7,10091-101-1,XMD16-144,0.37,uM,LJP5,72,hr,1389,1804,5667,0.3183,0.0970
50029-3,MCF7,10177-101-1,Brivanib,0.37,uM,LJP5,72,hr,1389,5637,5667,0.9946,0.9929
50029-3,MCF7,10147-101-1,Buparlisib,0.37,uM,LJP5,72,hr,1389,2134,5667,0.3765,0.1741
50029-3,MCF7,10055-101-1,BX-912,0.37,uM,LJP5,72,hr,1389,5266,5667,0.9291,0.9061
50029-3,MCF7,10120-102-1,Canertinib,0.37,uM,LJP6,72,hr,1389,4622,5667,0.8156,0.7557
50029-3,MCF7,10117-101-1,Celastrol,0.37,uM,LJP6,72,hr,1389,3634,5667,0.6412,0.5247
50029-3,MCF7,10025-101-1,CGP60474,0.37,uM,LJP5,72,hr,1389,465,5667,0.0820,-0.2160
50029-3,MCF7,10025-101-1,CGP60474,0.37,uM,LJP6,72,hr,1389,618,5667,0.1091,-0.1801
50029-3,MCF7,10180-101-1,CHIR-99021,0.37,uM,LJP6,72,hr,1389,4034,5667,0.7118,0.6183
50029-3,MCF7,10010-101-1,CP724714,0.37,uM,LJP5,72,hr,1389,4622,5667,0.8156,0.7557
50029-3,MCF7,10009-101-1,CP466722,0.37,uM,LJP5,72,hr,1389,5956,5667,1.0509,1.0674
50029-3,MCF7,10027-101-1,Crizotinib,0.37,uM,LJP5,72,hr,1389,4205,5667,0.7420,0.6582
50029-3,MCF7,10140-101-1,Momelotinib,0.37,uM,LJP5,72,hr,1389,5393,5667,0.9516,0.9359
50029-3,MCF7,10020-101-1,Dasatinib,0.37,uM,LJP5,72,hr,1389,1080,5667,0.1906,-0.0722
50029-3,MCF7,10020-101-1,Dasatinib,0.37,uM,LJP6,72,hr,1389,1028,5667,0.1814,-0.0844
50029-3,MCF7,10127-101-1,Dovitinib,0.37,uM,LJP5,72,hr,1389,4890,5667,0.8628,0.8183
50029-3,MCF7,10069-101-1,Enzastaurin,0.37,uM,LJP5,72,hr,1389,6125,5667,1.0806,1.1068
50029-3,MCF7,10097-101-1,Erlotinib,0.37,uM,LJP5,72,hr,1389,6206,5667,1.0949,1.1258
50029-3,MCF7,10157-101-1,Foretinib,0.37,uM,LJP5,72,hr,1389,1881,5667,0.3320,0.1151
50029-3,MCF7,10040-101-1,R406,0.37,uM,LJP6,72,hr,1389,5010,5667,0.8840,0.8464
50029-3,MCF7,10047-101-1,Pictilisib,0.37,uM,LJP6,72,hr,1389,1601,5667,0.2825,0.0496
50029-3,MCF7,10098-101-1,Gefitinib,0.37,uM,LJP6,72,hr,1389,5783,5667,1.0203,1.0269
50029-3,MCF7,10108-101-1,Geldanamycin,0.37,uM,LJP5,72,hr,1389,1509,5667,0.2662,0.0280
50029-3,MCF7,10108-101-1,Geldanamycin,0.37,uM,LJP6,72,hr,1389,1401,5667,0.2472,0.0028
50029-3,MCF7,10172-101-1,GSK1059615,0.37,uM,LJP5,72,hr,1389,4309,5667,0.7603,0.6824
50029-3,MCF7,10172-101-1,GSK1059615,0.37,uM,LJP6,72,hr,1389,3382,5667,0.5968,0.4658
50029-3,MCF7,10134-101-1,GSK1904529A,0.37,uM,LJP6,72,hr,1389,3076,5667,0.5427,0.3943
50029-3,MCF7,10146-101-1,Omipalisib,0.37,uM,LJP6,72,hr,1389,1294,5667,0.2283,-0.0222
50029-3,MCF7,10128-101-1,GSK 690693,0.37,uM,LJP5,72,hr,1389,3560,5667,0.6281,0.5074
50029-3,MCF7,10014-101-1,GW843682X,0.37,uM,LJP6,72,hr,1389,1883,5667,0.3322,0.1154
50029-3,MCF7,10015-101-1,HG-5-113-01,0.37,uM,LJP5,72,hr,1389,3820,5667,0.6741,0.5683
50029-3,MCF7,10016-101-1,HG-5-88-01,0.37,uM,LJP6,72,hr,1389,3381,5667,0.5965,0.4655
50029-3,MCF7,10023-103-1,Imatinib,0.37,uM,LJP6,72,hr,1389,5801,5667,1.0235,1.0312
50029-3,MCF7,10100-101-1,JNK-9L,0.37,uM,LJP6,72,hr,1389,2616,5667,0.4616,0.2868
50029-3,MCF7,10019-101-1,JW-7-24-1,0.37,uM,LJP6,72,hr,1389,3060,5667,0.5399,0.3906
50029-3,MCF7,10051-104-1,Lapatinib,0.37,uM,LJP6,72,hr,1389,5614,5667,0.9906,0.9875
50029-3,MCF7,10115-102-1,LDN-193189,0.37,uM,LJP5,72,hr,1389,5764,5667,1.0170,1.0225
50029-3,MCF7,10182-101-1,Linifanib,0.37,uM,LJP6,72,hr,1389,5056,5667,0.8921,0.8571
