Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,Protein Stimulus HMS LINCS ID,Protein Stimulus Name,Other Stimulus HMS LINCS ID,Other Stimulus Name,Stimulus Concentration,Stimulus Conc Unit,ExpPlate,Measured Protein,Measured Protein MFI (a.u.),Bead Count
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,,,,,1,MCP3,24.0,76
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,MCP3,30.0,45
60001-1,N2586,,,,,,,,,,,1,MCP3,57.0,54
60001-1,N2586,10048-101-5,PD184352,0.1,uM,,,,,,,1,MCP3,57.0,46
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,,,,,,,1,MCP3,49.0,55
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,,,,,,,1,MCP3,60.0,63
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,MCP3,63.0,73
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,1,MCP3,53.0,47
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,MCP3,41.5,46
60006-1,RA2159,,,,,201289,EGF,,,100,ng/mL,1,MCP3,28.5,60
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,201289,EGF,,,100,ng/mL,1,MCP3,24.0,68
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,201289,EGF,,,100,ng/mL,1,MCP3,25.0,82
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,201289,EGF,,,100,ng/mL,1,MCP3,26.0,62
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201289,EGF,,,100,ng/mL,1,MCP3,33.0,59
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201289,EGF,,,100,ng/mL,1,MCP3,28.5,64
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,1,MCP3,29.0,49
60001-1,N2586,,,,,201289,EGF,,,100,ng/mL,1,MCP3,75.5,62
60001-1,N2586,10048-101-5,PD184352,0.1,uM,201289,EGF,,,100,ng/mL,1,MCP3,65.0,73
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,201289,EGF,,,100,ng/mL,1,MCP3,48.0,56
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,201289,EGF,,,100,ng/mL,1,MCP3,69.0,77
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201289,EGF,,,100,ng/mL,1,MCP3,78.0,54
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201289,EGF,,,100,ng/mL,1,MCP3,61.0,62
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,1,MCP3,53.0,53
60006-1,RA2159,,,,,201290,IGF-I,,,100,ug/mL,1,MCP3,26.0,69
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,201290,IGF-I,,,100,ug/mL,1,MCP3,28.0,67
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,201290,IGF-I,,,100,ug/mL,1,MCP3,22.0,69
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,201290,IGF-I,,,100,ug/mL,1,MCP3,23.0,57
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201290,IGF-I,,,100,ug/mL,1,MCP3,27.5,60
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201290,IGF-I,,,100,ug/mL,1,MCP3,26.0,65
60006-1,RA2159,,,,,,,,,,,1,MCP3,27.5,60
60001-1,N2586,,,,,201290,IGF-I,,,100,ug/mL,1,MCP3,53.0,49
60001-1,N2586,10048-101-5,PD184352,0.1,uM,201290,IGF-I,,,100,ug/mL,1,MCP3,64.0,72
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,201290,IGF-I,,,100,ug/mL,1,MCP3,49.0,35
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,201290,IGF-I,,,100,ug/mL,1,MCP3,65.0,47
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201290,IGF-I,,,100,ug/mL,1,MCP3,53.0,36
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201290,IGF-I,,,100,ug/mL,1,MCP3,54.0,37
60001-1,N2586,,,,,,,,,,,1,MCP3,51.5,44
60006-1,RA2159,,,,,201291,Adiponectin,,,5,ng/mL,1,MCP3,48.5,68
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,201291,Adiponectin,,,5,ng/mL,1,MCP3,46.0,50
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,201291,Adiponectin,,,5,ng/mL,1,MCP3,53.0,56
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,201291,Adiponectin,,,5,ng/mL,1,MCP3,47.0,63
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201291,Adiponectin,,,5,ng/mL,1,MCP3,53.0,64
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201291,Adiponectin,,,5,ng/mL,1,MCP3,51.0,66
60001-1,N2586,,,,,201291,Adiponectin,,,5,ng/mL,1,MCP3,87.0,78
60001-1,N2586,10048-101-5,PD184352,0.1,uM,201291,Adiponectin,,,5,ng/mL,1,MCP3,70.0,57
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,201291,Adiponectin,,,5,ng/mL,1,MCP3,76.0,35
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,201291,Adiponectin,,,5,ng/mL,1,MCP3,74.0,57
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201291,Adiponectin,,,5,ng/mL,1,MCP3,83.0,47
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201291,Adiponectin,,,5,ng/mL,1,MCP3,65.0,60
60006-1,RA2159,,,,,201292,Leptin,,,1,ng/mL,1,MCP3,20.0,67
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,201292,Leptin,,,1,ng/mL,1,MCP3,24.0,56
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,201292,Leptin,,,1,ng/mL,1,MCP3,22.0,66
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,201292,Leptin,,,1,ng/mL,1,MCP3,23.0,49
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201292,Leptin,,,1,ng/mL,1,MCP3,21.5,34
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201292,Leptin,,,1,ng/mL,1,MCP3,20.5,30
60001-1,N2586,,,,,201292,Leptin,,,1,ng/mL,1,MCP3,52.0,33
60001-1,N2586,10048-101-5,PD184352,0.1,uM,201292,Leptin,,,1,ng/mL,1,MCP3,49.0,46
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,201292,Leptin,,,1,ng/mL,1,MCP3,41.0,54
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,201292,Leptin,,,1,ng/mL,1,MCP3,48.0,39
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201292,Leptin,,,1,ng/mL,1,MCP3,43.0,29
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201292,Leptin,,,1,ng/mL,1,MCP3,43.0,48
60006-1,RA2159,,,,,,,,,,,1,MCP3,,0
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,,,,,,,1,MCP3,,0
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,,,,,,,1,MCP3,,0
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,,,,,,,1,MCP3,,0
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,MCP3,,0
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,,,,,1,MCP3,,0
60006-1,RA2159,,,,,,,,,,,1,MCP3,,0
60001-1,N2586,,,,,,,,,,,1,MCP3,,0
60001-1,N2586,10048-101-5,PD184352,0.1,uM,,,,,,,1,MCP3,,0
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,,,,,,,1,MCP3,,0
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,,,,,,,1,MCP3,,0
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,MCP3,,0
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,1,MCP3,,0
60001-1,N2586,,,,,,,,,,,1,MCP3,,0
60006-1,RA2159,,,,,201293,Visfatin,,,1,ng/mL,1,MCP3,27.0,51
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,201293,Visfatin,,,1,ng/mL,1,MCP3,25.0,76
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,201293,Visfatin,,,1,ng/mL,1,MCP3,23.0,67
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,201293,Visfatin,,,1,ng/mL,1,MCP3,24.0,59
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201293,Visfatin,,,1,ng/mL,1,MCP3,22.5,54
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201293,Visfatin,,,1,ng/mL,1,MCP3,22.0,46
60001-1,N2586,,,,,201293,Visfatin,,,1,ng/mL,1,MCP3,46.0,47
60001-1,N2586,10048-101-5,PD184352,0.1,uM,201293,Visfatin,,,1,ng/mL,1,MCP3,48.0,37
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,201293,Visfatin,,,1,ng/mL,1,MCP3,50.5,70
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,201293,Visfatin,,,1,ng/mL,1,MCP3,56.0,46
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201293,Visfatin,,,1,ng/mL,1,MCP3,66.0,39
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201293,Visfatin,,,1,ng/mL,1,MCP3,42.0,32
,,,,,,,,,,,,0,MCP3,19.0,71
60006-1,RA2159,,,,,,,90002-1,Poly(I:C),2,ug/mL,1,MCP3,32.5,46
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,,,90002-1,Poly(I:C),2,ug/mL,1,MCP3,33.0,49
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,1,MCP3,24.0,45
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,1,MCP3,31.0,59
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,1,MCP3,30.5,62
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,1,MCP3,21.0,71
60001-1,N2586,,,,,,,90002-1,Poly(I:C),2,ug/mL,1,MCP3,96.5,58
60001-1,N2586,10048-101-5,PD184352,0.1,uM,,,90002-1,Poly(I:C),2,ug/mL,1,MCP3,70.0,39
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,1,MCP3,64.0,47
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,1,MCP3,77.0,38
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,1,MCP3,88.0,49
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,1,MCP3,83.5,36
,,,,,,,,,,,,0,MCP3,20.0,67
60006-1,RA2159,,,,,,,,,,,2,MCP3,26.0,64
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,,,,,,,2,MCP3,28.0,54
60006-1,RA2159,10126-102-5,PI103,0.1,uM,,,,,,,2,MCP3,27.5,66
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,,,,,,,2,MCP3,32.0,83
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,MCP3,26.0,68
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,2,MCP3,32.0,56
60006-1,RA2159,,,,,,,,,,,2,MCP3,32.0,59
60001-1,N2586,,,,,,,,,,,2,MCP3,56.0,74
60001-1,N2586,10227-101-2,EO1428,1.0,uM,,,,,,,2,MCP3,59.0,59
60001-1,N2586,10126-102-5,PI103,0.1,uM,,,,,,,2,MCP3,55.0,66
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,,,,,,,2,MCP3,69.0,55
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,MCP3,49.0,55
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,2,MCP3,57.0,39
60001-1,N2586,,,,,,,,,,,2,MCP3,71.0,65
,,,,,,,,,,,,0,MCP3,19.0,63
,,,,,,,,,,,,0,MCP3,20.0,64
60006-1,RA2159,,,,,201285,TNF-a,,,100,ng/mL,2,MCP3,102.5,76
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201285,TNF-a,,,100,ng/mL,2,MCP3,76.0,60
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201285,TNF-a,,,100,ng/mL,2,MCP3,81.0,61
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201285,TNF-a,,,100,ng/mL,2,MCP3,76.5,64
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,2,MCP3,66.0,61
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201285,TNF-a,,,100,ng/mL,2,MCP3,57.0,59
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,,,,,,,2,MCP3,29.0,73
60001-1,N2586,,,,,201285,TNF-a,,,100,ng/mL,2,MCP3,237.5,44
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201285,TNF-a,,,100,ng/mL,2,MCP3,160.5,50
60001-1,N2586,10126-102-5,PI103,0.1,uM,201285,TNF-a,,,100,ng/mL,2,MCP3,202.0,64
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201285,TNF-a,,,100,ng/mL,2,MCP3,237.5,48
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,2,MCP3,173.0,51
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201285,TNF-a,,,100,ng/mL,2,MCP3,182.0,35
60001-1,N2586,10048-101-5,PD184352,0.1,uM,,,,,,,2,MCP3,57.0,49
60006-1,RA2159,,,,,201286,IL-1 alpha,,,100,ng/mL,2,MCP3,201.5,62
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,MCP3,110.5,54
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201286,IL-1 alpha,,,100,ng/mL,2,MCP3,132.5,50
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,MCP3,177.5,62
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,MCP3,191.0,56
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,2,MCP3,111.5,56
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,,,,,,,2,MCP3,25.0,66
60001-1,N2586,,,,,201286,IL-1 alpha,,,100,ng/mL,2,MCP3,764.0,77
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,MCP3,400.0,65
60001-1,N2586,10126-102-5,PI103,0.1,uM,201286,IL-1 alpha,,,100,ng/mL,2,MCP3,710.5,56
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,MCP3,785.0,40
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,MCP3,734.0,65
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,2,MCP3,429.0,46
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,,,,,,,2,MCP3,48.0,67
60006-1,RA2159,,,,,201287,IL-6,,,100,ug/mL,2,MCP3,30.0,63
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201287,IL-6,,,100,ug/mL,2,MCP3,23.0,67
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201287,IL-6,,,100,ug/mL,2,MCP3,29.5,62
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201287,IL-6,,,100,ug/mL,2,MCP3,26.5,64
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201287,IL-6,,,100,ug/mL,2,MCP3,22.0,54
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201287,IL-6,,,100,ug/mL,2,MCP3,24.0,54
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,,,,,,,2,MCP3,27.5,52
60001-1,N2586,,,,,201287,IL-6,,,100,ug/mL,2,MCP3,54.0,73
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201287,IL-6,,,100,ug/mL,2,MCP3,59.0,77
60001-1,N2586,10126-102-5,PI103,0.1,uM,201287,IL-6,,,100,ug/mL,2,MCP3,56.0,71
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201287,IL-6,,,100,ug/mL,2,MCP3,65.5,54
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201287,IL-6,,,100,ug/mL,2,MCP3,36.0,60
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201287,IL-6,,,100,ug/mL,2,MCP3,48.0,51
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,,,,,,,2,MCP3,53.0,63
60006-1,RA2159,,,,,201288,IL-17A,,,100,ng/mL,2,MCP3,30.0,64
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201288,IL-17A,,,100,ng/mL,2,MCP3,32.5,50
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201288,IL-17A,,,100,ng/mL,2,MCP3,31.0,67
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201288,IL-17A,,,100,ng/mL,2,MCP3,29.5,66
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201288,IL-17A,,,100,ng/mL,2,MCP3,28.0,55
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201288,IL-17A,,,100,ng/mL,2,MCP3,26.5,32
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,MCP3,21.0,37
60001-1,N2586,,,,,201288,IL-17A,,,100,ng/mL,2,MCP3,69.5,40
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201288,IL-17A,,,100,ng/mL,2,MCP3,80.0,71
60001-1,N2586,10126-102-5,PI103,0.1,uM,201288,IL-17A,,,100,ng/mL,2,MCP3,59.0,15
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201288,IL-17A,,,100,ng/mL,2,MCP3,100.0,20
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201288,IL-17A,,,100,ng/mL,2,MCP3,53.0,37
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201288,IL-17A,,,100,ng/mL,2,MCP3,64.5,52
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,MCP3,51.0,83
60006-1,RA2159,,,,,,,,,,,2,MCP3,28.0,82
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,,,,,,,2,MCP3,28.0,59
60006-1,RA2159,10126-102-5,PI103,0.1,uM,,,,,,,2,MCP3,29.0,45
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,,,,,,,2,MCP3,27.0,52
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,MCP3,20.0,63
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,2,MCP3,22.0,68
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,,,,,2,MCP3,28.0,63
60001-1,N2586,,,,,,,,,,,2,MCP3,66.0,59
60001-1,N2586,10227-101-2,EO1428,1.0,uM,,,,,,,2,MCP3,57.0,64
60001-1,N2586,10126-102-5,PI103,0.1,uM,,,,,,,2,MCP3,55.0,71
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,,,,,,,2,MCP3,69.5,62
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,MCP3,41.5,54
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,2,MCP3,56.0,55
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,2,MCP3,47.0,73
60006-1,RA2159,,,,,201289,EGF,,,100,ng/mL,2,MCP3,27.5,62
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201289,EGF,,,100,ng/mL,2,MCP3,31.0,65
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201289,EGF,,,100,ng/mL,2,MCP3,27.0,57
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201289,EGF,,,100,ng/mL,2,MCP3,25.5,68
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201289,EGF,,,100,ng/mL,2,MCP3,23.0,53
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201289,EGF,,,100,ng/mL,2,MCP3,26.0,62
60001-1,N2586,,,,,201289,EGF,,,100,ng/mL,2,MCP3,73.5,52
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201289,EGF,,,100,ng/mL,2,MCP3,78.0,47
60001-1,N2586,10126-102-5,PI103,0.1,uM,201289,EGF,,,100,ng/mL,2,MCP3,51.0,55
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201289,EGF,,,100,ng/mL,2,MCP3,74.0,57
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201289,EGF,,,100,ng/mL,2,MCP3,50.0,75
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201289,EGF,,,100,ng/mL,2,MCP3,61.5,56
60006-1,RA2159,,,,,201290,IGF-I,,,100,ug/mL,2,MCP3,23.0,52
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201290,IGF-I,,,100,ug/mL,2,MCP3,27.0,63
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201290,IGF-I,,,100,ug/mL,2,MCP3,26.0,55
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201290,IGF-I,,,100,ug/mL,2,MCP3,29.0,57
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201290,IGF-I,,,100,ug/mL,2,MCP3,25.0,62
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201290,IGF-I,,,100,ug/mL,2,MCP3,22.0,29
60006-1,RA2159,,,,,,,,,,,2,MCP3,26.0,56
60001-1,N2586,,,,,201290,IGF-I,,,100,ug/mL,2,MCP3,53.5,54
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201290,IGF-I,,,100,ug/mL,2,MCP3,64.0,60
60001-1,N2586,10126-102-5,PI103,0.1,uM,201290,IGF-I,,,100,ug/mL,2,MCP3,50.0,79
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201290,IGF-I,,,100,ug/mL,2,MCP3,59.0,43
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201290,IGF-I,,,100,ug/mL,2,MCP3,43.0,77
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201290,IGF-I,,,100,ug/mL,2,MCP3,45.0,69
60001-1,N2586,,,,,,,,,,,2,MCP3,54.5,70
60006-1,RA2159,,,,,201291,Adiponectin,,,5,ng/mL,2,MCP3,42.0,52
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201291,Adiponectin,,,5,ng/mL,2,MCP3,41.0,65
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201291,Adiponectin,,,5,ng/mL,2,MCP3,44.0,65
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201291,Adiponectin,,,5,ng/mL,2,MCP3,42.0,57
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201291,Adiponectin,,,5,ng/mL,2,MCP3,40.0,61
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201291,Adiponectin,,,5,ng/mL,2,MCP3,40.5,70
60001-1,N2586,,,,,201291,Adiponectin,,,5,ng/mL,2,MCP3,79.0,52
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201291,Adiponectin,,,5,ng/mL,2,MCP3,73.0,50
60001-1,N2586,10126-102-5,PI103,0.1,uM,201291,Adiponectin,,,5,ng/mL,2,MCP3,78.0,49
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201291,Adiponectin,,,5,ng/mL,2,MCP3,96.0,37
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201291,Adiponectin,,,5,ng/mL,2,MCP3,65.5,62
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201291,Adiponectin,,,5,ng/mL,2,MCP3,78.0,78
60006-1,RA2159,,,,,201292,Leptin,,,1,ng/mL,2,MCP3,29.0,69
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201292,Leptin,,,1,ng/mL,2,MCP3,22.5,70
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201292,Leptin,,,1,ng/mL,2,MCP3,23.0,57
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201292,Leptin,,,1,ng/mL,2,MCP3,28.0,61
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201292,Leptin,,,1,ng/mL,2,MCP3,21.0,55
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201292,Leptin,,,1,ng/mL,2,MCP3,25.5,58
60001-1,N2586,,,,,201292,Leptin,,,1,ng/mL,2,MCP3,48.0,71
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201292,Leptin,,,1,ng/mL,2,MCP3,47.0,63
60001-1,N2586,10126-102-5,PI103,0.1,uM,201292,Leptin,,,1,ng/mL,2,MCP3,41.5,82
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201292,Leptin,,,1,ng/mL,2,MCP3,53.5,42
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201292,Leptin,,,1,ng/mL,2,MCP3,34.0,55
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201292,Leptin,,,1,ng/mL,2,MCP3,45.0,55
60006-1,RA2159,,,,,,,,,,,2,MCP3,,0
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,,,,,,,2,MCP3,,0
60006-1,RA2159,10126-102-5,PI103,0.1,uM,,,,,,,2,MCP3,,0
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,,,,,,,2,MCP3,,0
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,MCP3,,0
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,2,MCP3,,0
60006-1,RA2159,,,,,,,,,,,2,MCP3,,0
60001-1,N2586,,,,,,,,,,,2,MCP3,,0
60001-1,N2586,10227-101-2,EO1428,1.0,uM,,,,,,,2,MCP3,,0
60001-1,N2586,10126-102-5,PI103,0.1,uM,,,,,,,2,MCP3,,0
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,,,,,,,2,MCP3,,0
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,MCP3,,0
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,2,MCP3,,0
60001-1,N2586,,,,,,,,,,,2,MCP3,,0
60006-1,RA2159,,,,,201293,Visfatin,,,1,ng/mL,2,MCP3,22.5,34
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201293,Visfatin,,,1,ng/mL,2,MCP3,23.5,84
