Cell HMS LINCS ID,Cell Name,Small Molecule 1 HMS LINCS ID,Small Molecule 1 Name,Small Molecule 2 HMS LINCS ID,Small Molecule 2 Name,Small Mol 1 Concentration,Small Mol 2 Concentration,Small Mol Conc Unit,Time Point,Time Point Unit,Replicate,Total Number of Cells (Nuclei),Number of Apoptotic Cells,Relative Viability,Mean Relative Viability,Apoptosis Fraction,Mean Apoptosis Fraction
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10072-101-2,PF562271,1.000,3.160,uM,72,hr,1,395,154,0.2440,0.2143,0.3899,0.4559
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10072-101-2,PF562271,1.000,3.160,uM,72,hr,2,403,187,0.2187,0.2143,0.4640,0.4559
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10072-101-2,PF562271,1.000,3.160,uM,72,hr,3,366,188,0.1802,0.2143,0.5137,0.4559
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10072-101-2,PF562271,3.160,0.000,uM,72,hr,1,537,167,0.3746,0.3743,0.3110,0.3533
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10072-101-2,PF562271,3.160,0.000,uM,72,hr,2,538,203,0.3392,0.3743,0.3773,0.3533
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10072-101-2,PF562271,3.160,0.000,uM,72,hr,3,643,239,0.4090,0.3743,0.3717,0.3533
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10072-101-2,PF562271,3.160,0.316,uM,72,hr,1,290,89,0.2035,0.2184,0.3069,0.3304
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10072-101-2,PF562271,3.160,0.316,uM,72,hr,2,356,103,0.2562,0.2184,0.2893,0.3304
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10072-101-2,PF562271,3.160,0.316,uM,72,hr,3,319,126,0.1954,0.2184,0.3950,0.3304
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10072-101-2,PF562271,3.160,1.000,uM,72,hr,1,517,195,0.3260,0.2379,0.3772,0.3676
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10072-101-2,PF562271,3.160,1.000,uM,72,hr,2,342,114,0.2308,0.2379,0.3333,0.3676
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10072-101-2,PF562271,3.160,1.000,uM,72,hr,3,255,100,0.1569,0.2379,0.3922,0.3676
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10072-101-2,PF562271,3.160,3.160,uM,72,hr,1,250,98,0.1539,0.1255,0.3920,0.4181
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10072-101-2,PF562271,3.160,3.160,uM,72,hr,2,191,77,0.1154,0.1255,0.4031,0.4181
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10072-101-2,PF562271,3.160,3.160,uM,72,hr,3,196,90,0.1073,0.1255,0.4592,0.4181
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.000,0.000,uM,72,hr,1,1135,66,0.8529,1.0000,0.0581,0.0496
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.000,0.000,uM,72,hr,2,1504,69,1.1449,1.0000,0.0459,0.0496
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.000,0.000,uM,72,hr,3,1315,59,1.0021,1.0000,0.0449,0.0496
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.000,0.316,uM,72,hr,1,1511,68,1.1513,1.3011,0.0450,0.0459
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.000,0.316,uM,72,hr,2,1771,79,1.3500,1.3011,0.0446,0.0459
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.000,0.316,uM,72,hr,3,1846,89,1.4019,1.3011,0.0482,0.0459
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.000,1.000,uM,72,hr,1,1386,59,1.0588,0.8133,0.0426,0.0417
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.000,1.000,uM,72,hr,2,956,43,0.7285,0.8133,0.0450,0.0417
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.000,1.000,uM,72,hr,3,850,32,0.6527,0.8133,0.0376,0.0417
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.000,3.160,uM,72,hr,1,1325,58,1.0109,0.8059,0.0438,0.0432
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.000,3.160,uM,72,hr,2,1146,49,0.8753,0.8059,0.0428,0.0432
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.000,3.160,uM,72,hr,3,696,30,0.5314,0.8059,0.0431,0.0432
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.100,0.000,uM,72,hr,1,981,39,0.7516,0.7976,0.0398,0.0486
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.100,0.000,uM,72,hr,2,1126,71,0.8418,0.7976,0.0631,0.0486
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.100,0.000,uM,72,hr,3,1047,45,0.7995,0.7976,0.0430,0.0486
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.100,0.316,uM,72,hr,1,1049,35,0.8090,0.9306,0.0334,0.0304
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.100,0.316,uM,72,hr,2,1347,40,1.0428,0.9306,0.0297,0.0304
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.100,0.316,uM,72,hr,3,1212,34,0.9399,0.9306,0.0281,0.0304
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.100,1.000,uM,72,hr,1,1024,31,0.7923,0.6896,0.0303,0.0319
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.100,1.000,uM,72,hr,2,984,41,0.7524,0.6896,0.0417,0.0319
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.100,1.000,uM,72,hr,3,673,16,0.5242,0.6896,0.0238,0.0319
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.100,3.160,uM,72,hr,1,1082,34,0.8362,0.6941,0.0314,0.0337
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.100,3.160,uM,72,hr,2,925,35,0.7101,0.6941,0.0378,0.0337
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.100,3.160,uM,72,hr,3,694,22,0.5362,0.6941,0.0317,0.0337
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.316,0.000,uM,72,hr,1,951,126,0.6582,0.7237,0.1325,0.1418
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.316,0.000,uM,72,hr,2,1139,164,0.7779,0.7237,0.1440,0.1418
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.316,0.000,uM,72,hr,3,1082,161,0.7348,0.7237,0.1488,0.1418
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.316,0.316,uM,72,hr,1,984,71,0.7285,0.7894,0.0722,0.0654
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.316,0.316,uM,72,hr,2,1093,67,0.8186,0.7894,0.0613,0.0654
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.316,0.316,uM,72,hr,3,1098,69,0.8210,0.7894,0.0628,0.0654
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.316,1.000,uM,72,hr,1,1184,65,0.8928,0.6590,0.0549,0.0562
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.316,1.000,uM,72,hr,2,806,46,0.6064,0.6590,0.0571,0.0562
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.316,1.000,uM,72,hr,3,635,36,0.4779,0.6590,0.0567,0.0562
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.316,3.160,uM,72,hr,1,901,34,0.6918,0.6184,0.0377,0.0487
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.316,3.160,uM,72,hr,2,912,51,0.6870,0.6184,0.0559,0.0487
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.316,3.160,uM,72,hr,3,630,33,0.4763,0.6184,0.0524,0.0487
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,1.000,0.000,uM,72,hr,1,855,222,0.5051,0.5481,0.2596,0.2669
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,1.000,0.000,uM,72,hr,2,1046,285,0.6072,0.5481,0.2725,0.2669
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,1.000,0.000,uM,72,hr,3,912,245,0.5322,0.5481,0.2686,0.2669
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,1.000,0.316,uM,72,hr,1,774,111,0.5290,0.5769,0.1434,0.1727
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,1.000,0.316,uM,72,hr,2,941,195,0.5952,0.5769,0.2072,0.1727
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,1.000,0.316,uM,72,hr,3,913,153,0.6064,0.5769,0.1676,0.1727
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,1.000,1.000,uM,72,hr,1,977,144,0.6646,0.5335,0.1474,0.1422
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,1.000,1.000,uM,72,hr,2,820,119,0.5593,0.5335,0.1451,0.1422
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,1.000,1.000,uM,72,hr,3,545,73,0.3766,0.5335,0.1339,0.1422
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,1.000,3.160,uM,72,hr,1,823,140,0.5449,0.4894,0.1701,0.1367
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,1.000,3.160,uM,72,hr,2,788,98,0.5505,0.4894,0.1244,0.1367
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,1.000,3.160,uM,72,hr,3,528,61,0.3726,0.4894,0.1155,0.1367
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,3.160,0.000,uM,72,hr,1,644,234,0.3271,0.3431,0.3634,0.3687
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,3.160,0.000,uM,72,hr,2,642,245,0.3168,0.3431,0.3816,0.3687
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,3.160,0.000,uM,72,hr,3,756,273,0.3854,0.3431,0.3611,0.3687
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,3.160,0.316,uM,72,hr,1,486,158,0.2617,0.2955,0.3251,0.3065
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,3.160,0.316,uM,72,hr,2,601,178,0.3375,0.2955,0.2962,0.3065
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,3.160,0.316,uM,72,hr,3,513,153,0.2872,0.2955,0.2982,0.3065
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,3.160,1.000,uM,72,hr,1,819,228,0.4715,0.3311,0.2784,0.2885
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,3.160,1.000,uM,72,hr,2,587,183,0.3223,0.3311,0.3118,0.2885
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,3.160,1.000,uM,72,hr,3,345,95,0.1995,0.3311,0.2754,0.2885
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,3.160,3.160,uM,72,hr,1,545,138,0.3247,0.2628,0.2532,0.2739
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,3.160,3.160,uM,72,hr,2,434,114,0.2553,0.2628,0.2627,0.2739
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,3.160,3.160,uM,72,hr,3,376,115,0.2082,0.2628,0.3059,0.2739
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.000,0.000,uM,72,hr,1,4988,279,0.9470,1.0000,0.0559,0.0602
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.000,0.000,uM,72,hr,2,5344,345,1.0053,1.0000,0.0646,0.0602
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.000,0.000,uM,72,hr,3,5544,334,1.0477,1.0000,0.0602,0.0602
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.000,0.316,uM,72,hr,1,1225,69,0.2325,0.3530,0.0563,0.0606
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.000,0.316,uM,72,hr,2,1755,114,0.3300,0.3530,0.0650,0.0606
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.000,0.316,uM,72,hr,3,2628,159,0.4965,0.3530,0.0605,0.0606
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.000,1.000,uM,72,hr,1,1579,96,0.2982,0.2872,0.0608,0.0593
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.000,1.000,uM,72,hr,2,1439,86,0.2721,0.2872,0.0598,0.0593
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.000,1.000,uM,72,hr,3,1537,88,0.2914,0.2872,0.0573,0.0593
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.000,3.160,uM,72,hr,1,2499,153,0.4718,0.3781,0.0612,0.0626
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.000,3.160,uM,72,hr,2,2102,137,0.3952,0.3781,0.0652,0.0626
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.000,3.160,uM,72,hr,3,1416,87,0.2673,0.3781,0.0614,0.0626
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.100,0.000,uM,72,hr,1,2178,110,0.4159,0.5541,0.0505,0.0507
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.100,0.000,uM,72,hr,2,3222,169,0.6140,0.5541,0.0525,0.0507
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.100,0.000,uM,72,hr,3,3308,163,0.6325,0.5541,0.0493,0.0507
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.100,0.316,uM,72,hr,1,1886,144,0.3503,0.4729,0.0764,0.0666
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.100,0.316,uM,72,hr,2,2815,143,0.5373,0.4729,0.0508,0.0666
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.100,0.316,uM,72,hr,3,2847,207,0.5309,0.4729,0.0727,0.0666
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.100,1.000,uM,72,hr,1,2545,151,0.4814,0.4188,0.0593,0.0678
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.100,1.000,uM,72,hr,2,2481,164,0.4659,0.4188,0.0661,0.0678
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.100,1.000,uM,72,hr,3,1666,130,0.3089,0.4188,0.0780,0.0678
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.100,3.160,uM,72,hr,1,2547,163,0.4794,0.3555,0.0640,0.0539
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.100,3.160,uM,72,hr,2,1645,80,0.3147,0.3555,0.0486,0.0539
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.100,3.160,uM,72,hr,3,1425,70,0.2725,0.3555,0.0491,0.0539
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.316,0.000,uM,72,hr,1,1615,141,0.2964,0.4216,0.0873,0.0846
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.316,0.000,uM,72,hr,2,2628,229,0.4824,0.4216,0.0871,0.0846
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.316,0.000,uM,72,hr,3,2625,208,0.4861,0.4216,0.0792,0.0846
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.316,0.316,uM,72,hr,1,1471,126,0.2705,0.3242,0.0857,0.0687
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.316,0.316,uM,72,hr,2,1837,96,0.3501,0.3242,0.0523,0.0687
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.316,0.316,uM,72,hr,3,1879,128,0.3521,0.3242,0.0681,0.0687
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.316,1.000,uM,72,hr,1,2110,115,0.4012,0.3143,0.0545,0.0600
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.316,1.000,uM,72,hr,2,1663,100,0.3143,0.3143,0.0601,0.0600
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.316,1.000,uM,72,hr,3,1210,79,0.2274,0.3143,0.0653,0.0600
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.316,3.160,uM,72,hr,1,1692,86,0.3230,0.2758,0.0508,0.0483
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.316,3.160,uM,72,hr,2,1482,62,0.2856,0.2758,0.0418,0.0483
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.316,3.160,uM,72,hr,3,1148,60,0.2188,0.2758,0.0523,0.0483
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,1.000,0.000,uM,72,hr,1,1700,292,0.2831,0.3589,0.1718,0.1593
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,1.000,0.000,uM,72,hr,2,2201,309,0.3805,0.3589,0.1404,0.1593
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,1.000,0.000,uM,72,hr,3,2462,408,0.4131,0.3589,0.1657,0.1593
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,1.000,0.316,uM,72,hr,1,1165,126,0.2089,0.2583,0.1082,0.1001
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,1.000,0.316,uM,72,hr,2,1619,169,0.2916,0.2583,0.1044,0.1001
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,1.000,0.316,uM,72,hr,3,1495,131,0.2743,0.2583,0.0876,0.1001
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,1.000,1.000,uM,72,hr,1,1557,145,0.2840,0.2297,0.0931,0.0870
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,1.000,1.000,uM,72,hr,2,1327,118,0.2431,0.2297,0.0889,0.0870
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,1.000,1.000,uM,72,hr,3,875,69,0.1621,0.2297,0.0789,0.0870
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,1.000,3.160,uM,72,hr,1,1146,101,0.2101,0.1839,0.0881,0.0837
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,1.000,3.160,uM,72,hr,2,1029,86,0.1896,0.1839,0.0836,0.0837
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,1.000,3.160,uM,72,hr,3,820,65,0.1518,0.1839,0.0793,0.0837
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,3.160,0.000,uM,72,hr,1,1318,399,0.1848,0.2350,0.3027,0.3040
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,3.160,0.000,uM,72,hr,2,1875,585,0.2594,0.2350,0.3120,0.3040
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,3.160,0.000,uM,72,hr,3,1844,548,0.2606,0.2350,0.2972,0.3040
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,3.160,0.316,uM,72,hr,1,776,178,0.1203,0.1382,0.2294,0.2130
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,3.160,0.316,uM,72,hr,2,873,185,0.1384,0.1382,0.2119,0.2130
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,3.160,0.316,uM,72,hr,3,966,191,0.1559,0.1382,0.1977,0.2130
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,3.160,1.000,uM,72,hr,1,1480,268,0.2437,0.1804,0.1811,0.1862
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,3.160,1.000,uM,72,hr,2,1077,200,0.1764,0.1804,0.1857,0.1862
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,3.160,1.000,uM,72,hr,3,745,143,0.1211,0.1804,0.1919,0.1862
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,3.160,3.160,uM,72,hr,1,694,119,0.1156,0.1047,0.1715,0.1707
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,3.160,3.160,uM,72,hr,2,655,118,0.1080,0.1047,0.1802,0.1707
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,3.160,3.160,uM,72,hr,3,536,86,0.0905,0.1047,0.1604,0.1707
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.000,0.000,uM,72,hr,1,4309,194,0.9042,1.0000,0.0450,0.0565
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.000,0.000,uM,72,hr,2,4980,306,1.0270,1.0000,0.0614,0.0565
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.000,0.000,uM,72,hr,3,5192,328,1.0688,1.0000,0.0632,0.0565
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.000,0.316,uM,72,hr,1,4690,306,0.9633,1.1499,0.0652,0.0651
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.000,0.316,uM,72,hr,2,6042,428,1.2336,1.1499,0.0708,0.0651
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.000,0.316,uM,72,hr,3,6060,359,1.2527,1.1499,0.0592,0.0651
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.000,1.000,uM,72,hr,1,3170,304,0.6298,0.5441,0.0959,0.0907
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.000,1.000,uM,72,hr,2,2678,231,0.5377,0.5441,0.0863,0.0907
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.000,1.000,uM,72,hr,3,2325,209,0.4650,0.5441,0.0899,0.0907
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.000,3.160,uM,72,hr,1,2670,269,0.5276,0.4271,0.1007,0.0911
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.000,3.160,uM,72,hr,2,2321,186,0.4691,0.4271,0.0801,0.0911
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.000,3.160,uM,72,hr,3,1427,132,0.2846,0.4271,0.0925,0.0911
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.100,0.000,uM,72,hr,1,2703,149,0.5612,0.6005,0.0551,0.0470
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.100,0.000,uM,72,hr,2,3076,137,0.6458,0.6005,0.0445,0.0470
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.100,0.000,uM,72,hr,3,2823,117,0.5946,0.6005,0.0414,0.0470
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.100,0.316,uM,72,hr,1,3089,162,0.6432,0.7316,0.0524,0.0510
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.100,0.316,uM,72,hr,2,3707,187,0.7735,0.7316,0.0504,0.0510
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.100,0.316,uM,72,hr,3,3728,187,0.7781,0.7316,0.0502,0.0510
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.100,1.000,uM,72,hr,1,3137,164,0.6533,0.5810,0.0523,0.0554
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.100,1.000,uM,72,hr,2,2989,169,0.6196,0.5810,0.0565,0.0554
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.100,1.000,uM,72,hr,3,2269,130,0.4700,0.5810,0.0573,0.0554
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.100,3.160,uM,72,hr,1,2406,189,0.4871,0.3889,0.0786,0.0733
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.100,3.160,uM,72,hr,2,2079,121,0.4302,0.3889,0.0582,0.0733
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.100,3.160,uM,72,hr,3,1238,103,0.2494,0.3889,0.0832,0.0733
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.316,0.000,uM,72,hr,1,2049,144,0.4186,0.4924,0.0703,0.0784
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.316,0.000,uM,72,hr,2,2738,237,0.5495,0.4924,0.0866,0.0784
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.316,0.000,uM,72,hr,3,2514,197,0.5091,0.4924,0.0784,0.0784
51006-3,MZ7-mel,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.316,0.316,uM,72,hr,1,2265,181,0.4579,0.4826,0.0799,0.0734
