Cell HMS LINCS ID,Cell Name,Small Molecule 1 HMS LINCS ID,Small Molecule 1 Name,Small Molecule 2 HMS LINCS ID,Small Molecule 2 Name,Small Molecule 3 HMS LINCS ID,Small Molecule 3 Name,Small Mol 1 Concentration,Small Mol 2 Concentration,Small Mol 3 Concentration,Small Mol Conc Unit,Time Point,Time Point Unit,Replicate,Total Number of Cells (Nuclei),Number of Apoptotic Cells,Relative Viability,Mean Relative Viability,Apoptosis Fraction,Mean Apoptosis Fraction
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.1000,0.0100,1.0000,uM,72,hr,3,303,142,0.1555,0.1835,0.4686,0.4751
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.1000,0.0100,3.1600,uM,72,hr,1,458,272,0.1796,0.1329,0.5939,0.6191
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.1000,0.0100,3.1600,uM,72,hr,2,374,238,0.1313,0.1329,0.6364,0.6191
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.1000,0.0100,3.1600,uM,72,hr,3,244,153,0.0879,0.1329,0.6270,0.6191
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.3160,0.0316,0.0000,uM,72,hr,1,508,194,0.3032,0.3447,0.3819,0.4015
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.3160,0.0316,0.0000,uM,72,hr,2,615,234,0.3679,0.3447,0.3805,0.4015
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.3160,0.0316,0.0000,uM,72,hr,3,674,298,0.3631,0.3447,0.4421,0.4015
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.3160,0.0316,0.3160,uM,72,hr,1,541,271,0.2607,0.3135,0.5009,0.4677
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.3160,0.0316,0.3160,uM,72,hr,2,631,275,0.3437,0.3135,0.4358,0.4677
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.3160,0.0316,0.3160,uM,72,hr,3,652,304,0.3360,0.3135,0.4663,0.4677
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.3160,0.0316,1.0000,uM,72,hr,1,429,203,0.2182,0.1699,0.4732,0.5080
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.3160,0.0316,1.0000,uM,72,hr,2,387,186,0.1941,0.1699,0.4806,0.5080
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.3160,0.0316,1.0000,uM,72,hr,3,235,134,0.0975,0.1699,0.5702,0.5080
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.3160,0.0316,3.1600,uM,72,hr,1,424,247,0.1709,0.1310,0.5825,0.6198
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.3160,0.0316,3.1600,uM,72,hr,2,390,248,0.1371,0.1310,0.6359,0.6198
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.3160,0.0316,3.1600,uM,72,hr,3,245,157,0.0850,0.1310,0.6408,0.6198
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,1.0000,0.1000,0.0000,uM,72,hr,1,492,185,0.2964,0.3505,0.3760,0.4085
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,1.0000,0.1000,0.0000,uM,72,hr,2,648,271,0.3640,0.3505,0.4182,0.4085
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,1.0000,0.1000,0.0000,uM,72,hr,3,712,307,0.3911,0.3505,0.4312,0.4085
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,1.0000,0.1000,0.3160,uM,72,hr,1,431,180,0.2424,0.2478,0.4176,0.4332
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,1.0000,0.1000,0.3160,uM,72,hr,2,457,209,0.2395,0.2478,0.4573,0.4332
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,1.0000,0.1000,0.3160,uM,72,hr,3,471,200,0.2617,0.2478,0.4246,0.4332
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,1.0000,0.1000,1.0000,uM,72,hr,1,503,213,0.2800,0.2053,0.4235,0.4547
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,1.0000,0.1000,1.0000,uM,72,hr,2,376,167,0.2018,0.2053,0.4441,0.4547
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,1.0000,0.1000,1.0000,uM,72,hr,3,276,137,0.1342,0.2053,0.4964,0.4547
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,1.0000,0.1000,3.1600,uM,72,hr,1,376,183,0.1864,0.1361,0.4867,0.5198
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,1.0000,0.1000,3.1600,uM,72,hr,2,292,144,0.1429,0.1361,0.4932,0.5198
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,1.0000,0.1000,3.1600,uM,72,hr,3,195,113,0.0792,0.1361,0.5795,0.5198
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,3.1600,0.3160,0.0000,uM,72,hr,1,495,199,0.2858,0.2955,0.4020,0.4057
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,3.1600,0.3160,0.0000,uM,72,hr,2,474,190,0.2742,0.2955,0.4008,0.4057
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,3.1600,0.3160,0.0000,uM,72,hr,3,577,239,0.3264,0.2955,0.4142,0.4057
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,3.1600,0.3160,0.3160,uM,72,hr,1,294,114,0.1738,0.1625,0.3878,0.4050
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,3.1600,0.3160,0.3160,uM,72,hr,2,268,113,0.1497,0.1625,0.4216,0.4050
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,3.1600,0.3160,0.3160,uM,72,hr,3,286,116,0.1641,0.1625,0.4056,0.4050
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,3.1600,0.3160,1.0000,uM,72,hr,1,471,182,0.2790,0.1986,0.3864,0.4158
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,3.1600,0.3160,1.0000,uM,72,hr,2,356,158,0.1912,0.1986,0.4438,0.4158
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,3.1600,0.3160,1.0000,uM,72,hr,3,223,93,0.1255,0.1986,0.4170,0.4158
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,3.1600,0.3160,3.1600,uM,72,hr,1,286,117,0.1632,0.1361,0.4091,0.3969
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,3.1600,0.3160,3.1600,uM,72,hr,2,218,79,0.1342,0.1361,0.3624,0.3969
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,3.1600,0.3160,3.1600,uM,72,hr,3,198,83,0.1110,0.1361,0.4192,0.3969
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.0000,0.0000,0.0000,uM,72,hr,1,1042,48,0.9842,1.0000,0.0461,0.0533
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.0000,0.0000,0.0000,uM,72,hr,2,1102,62,1.0297,1.0000,0.0563,0.0533
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.0000,0.0000,0.0000,uM,72,hr,3,1057,61,0.9861,1.0000,0.0577,0.0533
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.0000,0.0000,0.3160,uM,72,hr,1,1293,49,1.2317,1.3106,0.0379,0.0383
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.0000,0.0000,0.3160,uM,72,hr,2,1390,63,1.3139,1.3106,0.0453,0.0383
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.0000,0.0000,0.3160,uM,72,hr,3,1446,46,1.3861,1.3106,0.0318,0.0383
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.0000,0.0000,1.0000,uM,72,hr,1,814,37,0.7693,0.6713,0.0455,0.0438
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.0000,0.0000,1.0000,uM,72,hr,2,735,34,0.6941,0.6713,0.0463,0.0438
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.0000,0.0000,1.0000,uM,72,hr,3,579,23,0.5505,0.6713,0.0397,0.0438
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.0000,0.0000,3.1600,uM,72,hr,1,1032,48,0.9743,0.7059,0.0465,0.0474
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.0000,0.0000,3.1600,uM,72,hr,2,684,37,0.6406,0.7059,0.0541,0.0474
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.0000,0.0000,3.1600,uM,72,hr,3,530,22,0.5030,0.7059,0.0415,0.0474
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,0.0000,uM,72,hr,1,638,221,0.4129,0.3924,0.3464,0.3351
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,0.0000,uM,72,hr,2,521,179,0.3386,0.3924,0.3436,0.3351
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,0.0000,uM,72,hr,3,628,198,0.4257,0.3924,0.3153,0.3351
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,0.3160,uM,72,hr,1,799,264,0.5297,0.5696,0.3304,0.3054
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,0.3160,uM,72,hr,2,897,272,0.6188,0.5696,0.3032,0.3054
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,0.3160,uM,72,hr,3,789,223,0.5604,0.5696,0.2826,0.3054
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,1.0000,uM,72,hr,1,698,175,0.5178,0.4300,0.2507,0.2490
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,1.0000,uM,72,hr,2,619,148,0.4663,0.4300,0.2391,0.2490
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,1.0000,uM,72,hr,3,416,107,0.3059,0.4300,0.2572,0.2490
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,3.1600,uM,72,hr,1,687,172,0.5099,0.4370,0.2504,0.2386
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,3.1600,uM,72,hr,2,609,138,0.4663,0.4370,0.2266,0.2386
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,3.1600,uM,72,hr,3,444,106,0.3347,0.4370,0.2387,0.2386
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,0.0000,uM,72,hr,1,595,247,0.3446,0.3640,0.4151,0.3926
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,0.0000,uM,72,hr,2,589,228,0.3574,0.3640,0.3871,0.3926
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,0.0000,uM,72,hr,3,631,237,0.3901,0.3640,0.3756,0.3926
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,0.3160,uM,72,hr,1,698,248,0.4455,0.4875,0.3553,0.3407
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,0.3160,uM,72,hr,2,793,258,0.5297,0.4875,0.3253,0.3407
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,0.3160,uM,72,hr,3,747,255,0.4871,0.4875,0.3414,0.3407
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,1.0000,uM,72,hr,1,782,223,0.5535,0.4069,0.2852,0.2828
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,1.0000,uM,72,hr,2,529,145,0.3802,0.4069,0.2741,0.2828
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,1.0000,uM,72,hr,3,408,118,0.2871,0.4069,0.2892,0.2828
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,3.1600,uM,72,hr,1,644,178,0.4614,0.3703,0.2764,0.2742
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,3.1600,uM,72,hr,2,511,154,0.3535,0.3703,0.3014,0.2742
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,3.1600,uM,72,hr,3,396,97,0.2960,0.3703,0.2449,0.2742
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,0.0000,uM,72,hr,1,582,234,0.3446,0.3729,0.4021,0.4100
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,0.0000,uM,72,hr,2,624,248,0.3723,0.3729,0.3974,0.4100
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,0.0000,uM,72,hr,3,713,307,0.4020,0.3729,0.4306,0.4100
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,0.3160,uM,72,hr,1,543,184,0.3554,0.4000,0.3389,0.3246
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,0.3160,uM,72,hr,2,617,189,0.4238,0.4000,0.3063,0.3246
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,0.3160,uM,72,hr,3,633,208,0.4208,0.4000,0.3286,0.3246
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,1.0000,uM,72,hr,1,746,190,0.5505,0.3937,0.2547,0.2879
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,1.0000,uM,72,hr,2,553,190,0.3594,0.3937,0.3436,0.2879
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,1.0000,uM,72,hr,3,373,99,0.2713,0.3937,0.2654,0.2879
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,3.1600,uM,72,hr,1,584,174,0.4059,0.3373,0.2979,0.2733
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,3.1600,uM,72,hr,2,450,131,0.3158,0.3373,0.2911,0.2733
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,3.1600,uM,72,hr,3,381,88,0.2901,0.3373,0.2310,0.2733
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,0.0000,uM,72,hr,1,477,211,0.2634,0.2795,0.4423,0.4515
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,0.0000,uM,72,hr,2,547,258,0.2861,0.2795,0.4717,0.4515
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,0.0000,uM,72,hr,3,522,230,0.2891,0.2795,0.4406,0.4515
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,0.3160,uM,72,hr,1,389,120,0.2663,0.2574,0.3085,0.3200
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,0.3160,uM,72,hr,2,366,118,0.2455,0.2574,0.3224,0.3200
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,0.3160,uM,72,hr,3,392,129,0.2604,0.2574,0.3291,0.3200
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,1.0000,uM,72,hr,1,546,177,0.3653,0.2710,0.3242,0.3368
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,1.0000,uM,72,hr,2,408,124,0.2812,0.2710,0.3039,0.3368
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,1.0000,uM,72,hr,3,272,104,0.1663,0.2710,0.3824,0.3368
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,3.1600,uM,72,hr,1,396,101,0.2921,0.2729,0.2551,0.2392
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,3.1600,uM,72,hr,2,365,92,0.2703,0.2729,0.2521,0.2392
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,3.1600,uM,72,hr,3,328,69,0.2564,0.2729,0.2104,0.2392
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.0000,0.0000,0.0000,uM,72,hr,1,1157,57,0.9510,1.0000,0.0493,0.0504
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.0000,0.0000,0.0000,uM,72,hr,2,1187,63,0.9718,1.0000,0.0531,0.0504
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.0000,0.0000,0.0000,uM,72,hr,3,1310,64,1.0772,1.0000,0.0489,0.0504
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.0000,0.0000,0.3160,uM,72,hr,1,1192,39,0.9968,1.2637,0.0327,0.0426
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.0000,0.0000,0.3160,uM,72,hr,2,1712,76,1.4144,1.2637,0.0444,0.0426
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.0000,0.0000,0.3160,uM,72,hr,3,1681,85,1.3798,1.2637,0.0506,0.0426
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.0000,0.0000,1.0000,uM,72,hr,1,794,27,0.6631,0.6202,0.0340,0.0473
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.0000,0.0000,1.0000,uM,72,hr,2,859,40,0.7081,0.6202,0.0466,0.0473
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.0000,0.0000,1.0000,uM,72,hr,3,603,37,0.4893,0.6202,0.0614,0.0473
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.0000,0.0000,3.1600,uM,72,hr,1,751,26,0.6268,0.4801,0.0346,0.0405
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.0000,0.0000,3.1600,uM,72,hr,2,577,29,0.4738,0.4801,0.0503,0.0405
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.0000,0.0000,3.1600,uM,72,hr,3,408,15,0.3398,0.4801,0.0368,0.0405
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.1000,0.0100,0.0000,uM,72,hr,1,516,186,0.2853,0.3170,0.3605,0.3752
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.1000,0.0100,0.0000,uM,72,hr,2,642,246,0.3424,0.3170,0.3832,0.3752
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.1000,0.0100,0.0000,uM,72,hr,3,605,231,0.3233,0.3170,0.3818,0.3752
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.1000,0.0100,0.3160,uM,72,hr,1,609,230,0.3277,0.3533,0.3777,0.3907
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.1000,0.0100,0.3160,uM,72,hr,2,683,242,0.3813,0.3533,0.3543,0.3907
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.1000,0.0100,0.3160,uM,72,hr,3,725,319,0.3510,0.3533,0.4400,0.3907
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.1000,0.0100,1.0000,uM,72,hr,1,456,187,0.2326,0.1795,0.4101,0.4353
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.1000,0.0100,1.0000,uM,72,hr,2,347,151,0.1695,0.1795,0.4352,0.4353
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.1000,0.0100,1.0000,uM,72,hr,3,293,135,0.1366,0.1795,0.4608,0.4353
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.1000,0.0100,3.1600,uM,72,hr,1,482,229,0.2187,0.1726,0.4751,0.4923
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.1000,0.0100,3.1600,uM,72,hr,2,396,198,0.1712,0.1726,0.5000,0.4923
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.1000,0.0100,3.1600,uM,72,hr,3,297,149,0.1280,0.1726,0.5017,0.4923
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.3160,0.0316,0.0000,uM,72,hr,1,538,201,0.2914,0.3084,0.3736,0.3843
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.3160,0.0316,0.0000,uM,72,hr,2,603,242,0.3121,0.3084,0.4013,0.3843
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.3160,0.0316,0.0000,uM,72,hr,3,598,226,0.3216,0.3084,0.3779,0.3843
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.3160,0.0316,0.3160,uM,72,hr,1,512,220,0.2524,0.3023,0.4297,0.3999
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.3160,0.0316,0.3160,uM,72,hr,2,618,238,0.3285,0.3023,0.3851,0.3999
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.3160,0.0316,0.3160,uM,72,hr,3,613,236,0.3259,0.3023,0.3850,0.3999
50999-3,MMAC-SF,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.3160,0.0316,1.0000,uM,72,hr,1,544,229,0.2723,0.1951,0.4210,0.4396
