Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Normalized Growth Rate Inhibition Value,Assay Plate,Assay Well,Biological Replicate
50583-2,MCF 10A,10282-101-4,Vorinostat,10,625,664,8893,0.0157,1,C11,3
50583-2,MCF 10A,10282-101-4,Vorinostat,10,625,526,8893,-0.0443,1,E19,3
50583-2,MCF 10A,10282-101-4,Vorinostat,10,625,483,8893,-0.0653,1,I19,3
50583-2,MCF 10A,10282-101-4,Vorinostat,10,625,647,8893,0.0088,1,K04,3
50583-2,MCF 10A,10233-101-4,Alpelisib,0.0033333,625,8630,8668,0.9976,2,J09,3
50583-2,MCF 10A,10233-101-4,Alpelisib,0.0033333,625,7311,8668,0.9122,2,M22,3
50583-2,MCF 10A,10233-101-4,Alpelisib,0.01,625,9039,8668,1.0222,2,J15,3
50583-2,MCF 10A,10233-101-4,Alpelisib,0.01,625,8550,8668,0.9927,2,N11,3
50583-2,MCF 10A,10233-101-4,Alpelisib,0.031667,625,8582,8668,0.9947,2,G12,3
50583-2,MCF 10A,10233-101-4,Alpelisib,0.031667,625,8007,8668,0.9586,2,M19,3
50583-2,MCF 10A,10233-101-4,Alpelisib,0.1,625,7837,8668,0.9475,2,E10,3
50583-2,MCF 10A,10233-101-4,Alpelisib,0.1,625,8167,8668,0.9688,2,N14,3
50583-2,MCF 10A,10233-101-4,Alpelisib,0.31623,625,6792,8668,0.8754,2,D11,3
50583-2,MCF 10A,10233-101-4,Alpelisib,0.31623,625,6668,8668,0.8663,2,M21,3
50583-2,MCF 10A,10233-101-4,Alpelisib,0.56234,625,7004,8668,0.8907,2,D07,3
50583-2,MCF 10A,10233-101-4,Alpelisib,0.56234,625,6288,8668,0.8377,2,J20,3
50583-2,MCF 10A,10233-101-4,Alpelisib,1,625,5894,8668,0.8066,2,C16,3
50583-2,MCF 10A,10233-101-4,Alpelisib,1,625,6383,8668,0.8449,2,J19,3
50583-2,MCF 10A,10233-101-4,Alpelisib,1.7783,625,5533,8668,0.7767,2,G08,3
50583-2,MCF 10A,10233-101-4,Alpelisib,1.7783,625,5851,8668,0.8031,2,M04,3
50583-2,MCF 10A,10233-101-4,Alpelisib,3.1623,625,4772,8668,0.7087,2,H12,3
50583-2,MCF 10A,10233-101-4,Alpelisib,3.1623,625,4836,8668,0.7147,2,I14,3
50583-2,MCF 10A,10233-101-4,Alpelisib,5.6234,625,3646,8668,0.5917,2,J07,3
50583-2,MCF 10A,10233-101-4,Alpelisib,5.6234,625,3851,8668,0.6148,2,M10,3
50583-2,MCF 10A,10233-101-4,Alpelisib,10,625,2480,8668,0.4379,2,C21,3
50583-2,MCF 10A,10233-101-4,Alpelisib,10,625,2190,8668,0.3915,2,D19,3
50583-2,MCF 10A,10233-101-4,Alpelisib,10,625,1965,8668,0.3523,2,G20,3
50583-2,MCF 10A,10233-101-4,Alpelisib,10,625,3307,8668,0.5512,2,J10,3
50583-2,MCF 10A,10233-101-4,Alpelisib,10,625,2447,8668,0.4328,2,N07,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.0010833,625,7041,8668,0.8933,2,L17,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.0010833,625,8353,8668,0.9805,2,N15,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.0033333,625,8577,8668,0.9944,2,H11,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.0033333,625,8644,8668,0.9985,2,K13,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.01,625,6776,8668,0.8742,2,F15,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.01,625,7971,8668,0.9562,2,N08,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.018333,625,6137,8668,0.8259,2,E19,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.018333,625,6537,8668,0.8566,2,I17,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.031667,625,6277,8668,0.8368,2,E06,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.031667,625,7342,8668,0.9143,2,I11,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.056667,625,4876,8668,0.7185,2,E17,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.056667,625,5192,8668,0.7472,2,J17,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.1,625,2305,8668,0.4104,2,K22,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.1,625,3924,8668,0.6228,2,N04,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.17783,625,1891,8668,0.3387,2,C22,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.17783,625,2598,8668,0.4556,2,F04,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.31623,625,1219,8668,0.1923,2,H19,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.31623,625,1480,8668,0.2549,2,H20,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.31623,625,2134,8668,0.3820,2,K06,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.56234,625,1847,8668,0.3304,2,L07,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.56234,625,1810,8668,0.3233,2,L09,3
50583-2,MCF 10A,10020-101-5,Dasatinib,1,625,1432,8668,0.2440,2,D16,3
50583-2,MCF 10A,10020-101-5,Dasatinib,1,625,1529,8668,0.2657,2,K11,3
50583-2,MCF 10A,10020-101-5,Dasatinib,1.7783,625,1172,8668,0.1800,2,F13,3
50583-2,MCF 10A,10020-101-5,Dasatinib,1.7783,625,798,8668,0.0663,2,L16,3
50583-2,MCF 10A,10020-101-5,Dasatinib,3.1623,625,573,8668,-0.0229,2,C15,3
50583-2,MCF 10A,10020-101-5,Dasatinib,3.1623,625,597,8668,-0.0123,2,E18,3
50583-2,MCF 10A,10020-101-5,Dasatinib,10,625,419,8668,-0.1003,2,F05,3
50583-2,MCF 10A,10020-101-5,Dasatinib,10,625,413,8668,-0.1037,2,N03,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.0010833,625,9617,8668,1.0555,2,E12,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.0010833,625,8190,8668,0.9703,2,E15,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.0033333,625,8809,8668,1.0085,2,D12,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.0033333,625,8342,8668,0.9798,2,L11,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.01,625,9170,8668,1.0299,2,E09,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.01,625,8015,8668,0.9591,2,H16,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.018333,625,9154,8668,1.0289,2,J08,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.018333,625,8374,8668,0.9818,2,M07,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.031667,625,7536,8668,0.9275,2,J16,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.031667,625,7373,8668,0.9164,2,L14,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.056667,625,6844,8668,0.8792,2,F14,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.056667,625,6488,8668,0.8529,2,H04,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.1,625,5835,8668,0.8018,2,E05,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.1,625,5995,8668,0.8147,2,I13,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.17783,625,4771,8668,0.7086,2,C14,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.17783,625,4944,8668,0.7248,2,J21,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.31623,625,2883,8668,0.4961,2,D04,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.31623,625,3115,8668,0.5270,2,G03,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.31623,625,3263,8668,0.5458,2,M06,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.56234,625,2201,8668,0.3933,2,J06,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.56234,625,1748,8668,0.3112,2,L03,3
50583-2,MCF 10A,10250-101-3,Etoposide,1,625,910,8668,0.1039,2,E13,3
50583-2,MCF 10A,10250-101-3,Etoposide,1,625,642,8668,0.0069,2,M05,3
50583-2,MCF 10A,10250-101-3,Etoposide,1.7783,625,647,8668,0.0089,2,F20,3
50583-2,MCF 10A,10250-101-3,Etoposide,1.7783,625,715,8668,0.0359,2,N10,3
50583-2,MCF 10A,10250-101-3,Etoposide,3.1623,625,690,8668,0.0262,2,J04,3
50583-2,MCF 10A,10250-101-3,Etoposide,3.1623,625,617,8668,-0.0036,2,M15,3
50583-2,MCF 10A,10250-101-3,Etoposide,10,625,567,8668,-0.0256,2,F18,3
50583-2,MCF 10A,10250-101-3,Etoposide,10,625,636,8668,0.0044,2,L13,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.00043333,625,7965,8668,0.9559,2,G05,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.00043333,625,8560,8668,0.9934,2,H08,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.0013333,625,8356,8668,0.9807,2,E03,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.0013333,625,8341,8668,0.9798,2,F06,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.0033333,625,8527,8668,0.9913,2,C08,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.0033333,625,9182,8668,1.0306,2,D15,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.0053333,625,7570,8668,0.9298,2,D17,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.0053333,625,7719,8668,0.9397,2,I21,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.01,625,7482,8668,0.9239,2,D22,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.01,625,8812,8668,1.0087,2,I04,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.018,625,7516,8668,0.9262,2,F19,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.018,625,7965,8668,0.9559,2,G06,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.031623,625,5469,8668,0.7713,2,H17,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.031623,625,6599,8668,0.8612,2,I20,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.056234,625,3981,8668,0.6290,2,C03,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.056234,625,3787,8668,0.6077,2,H18,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.1,625,2657,8668,0.4643,2,C10,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.1,625,2972,8668,0.5082,2,J05,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.1,625,2257,8668,0.4026,2,N17,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.17783,625,1213,8668,0.1908,2,F22,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.17783,625,1679,8668,0.2974,2,I16,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.31623,625,1092,8668,0.1582,2,E08,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.31623,625,778,8668,0.0592,2,G16,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.56234,625,764,8668,0.0541,2,K12,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.56234,625,699,8668,0.0297,2,M11,3
50583-2,MCF 10A,10018-101-5,Neratinib,1,625,723,8668,0.0389,2,E14,3
50583-2,MCF 10A,10018-101-5,Neratinib,1,625,795,8668,0.0652,2,J12,3
50583-2,MCF 10A,10018-101-5,Neratinib,3.1623,625,524,8668,-0.0456,2,J14,3
50583-2,MCF 10A,10018-101-5,Neratinib,3.1623,625,504,8668,-0.0554,2,K04,3
50583-2,MCF 10A,10102-101-7,Taxol,4.3333e-05,625,8541,8668,0.9922,2,J18,3
50583-2,MCF 10A,10102-101-7,Taxol,4.3333e-05,625,8798,8668,1.0078,2,L12,3
50583-2,MCF 10A,10102-101-7,Taxol,0.00013333,625,9000,8668,1.0199,2,N13,3
50583-2,MCF 10A,10102-101-7,Taxol,0.00013333,625,7804,8668,0.9453,2,N19,3
50583-2,MCF 10A,10102-101-7,Taxol,0.0002,625,7954,8668,0.9551,2,D13,3
50583-2,MCF 10A,10102-101-7,Taxol,0.0002,625,9057,8668,1.0232,2,G09,3
50583-2,MCF 10A,10102-101-7,Taxol,0.00033333,625,9406,8668,1.0435,2,E11,3
50583-2,MCF 10A,10102-101-7,Taxol,0.00033333,625,7542,8668,0.9279,2,G19,3
50583-2,MCF 10A,10102-101-7,Taxol,0.00053333,625,10227,8668,1.0891,2,I12,3
50583-2,MCF 10A,10102-101-7,Taxol,0.00053333,625,6579,8668,0.8597,2,L21,3
50583-2,MCF 10A,10102-101-7,Taxol,0.001,625,6464,8668,0.8511,2,K03,3
50583-2,MCF 10A,10102-101-7,Taxol,0.001,625,6455,8668,0.8504,2,K17,3
50583-2,MCF 10A,10102-101-7,Taxol,0.0018,625,3886,8668,0.6187,2,L05,3
50583-2,MCF 10A,10102-101-7,Taxol,0.0018,625,3361,8668,0.5579,2,L15,3
50583-2,MCF 10A,10102-101-7,Taxol,0.0031623,625,1938,8668,0.3474,2,D14,3
50583-2,MCF 10A,10102-101-7,Taxol,0.0031623,625,1523,8668,0.2644,2,G18,3
50583-2,MCF 10A,10102-101-7,Taxol,0.0031623,625,1750,8668,0.3116,2,M13,3
50583-2,MCF 10A,10102-101-7,Taxol,0.0056234,625,930,8668,0.1102,2,H06,3
50583-2,MCF 10A,10102-101-7,Taxol,0.0056234,625,1253,8668,0.2010,2,J11,3
50583-2,MCF 10A,10102-101-7,Taxol,0.01,625,318,8668,-0.1634,2,G22,3
50583-2,MCF 10A,10102-101-7,Taxol,0.01,625,689,8668,0.0258,2,I15,3
50583-2,MCF 10A,10102-101-7,Taxol,0.017783,625,266,8668,-0.2019,2,H21,3
50583-2,MCF 10A,10102-101-7,Taxol,0.017783,625,242,8668,-0.2215,2,N20,3
50583-2,MCF 10A,10102-101-7,Taxol,0.031623,625,263,8668,-0.2043,2,E04,3
50583-2,MCF 10A,10102-101-7,Taxol,0.031623,625,271,8668,-0.1979,2,M09,3
50583-2,MCF 10A,10102-101-7,Taxol,0.1,625,182,8668,-0.2779,2,C06,3
50583-2,MCF 10A,10102-101-7,Taxol,0.1,625,190,8668,-0.2696,2,E20,3
50583-2,MCF 10A,10102-101-7,Taxol,0.31623,625,209,8668,-0.2510,2,K15,3
50583-2,MCF 10A,10102-101-7,Taxol,0.31623,625,220,8668,-0.2409,2,N09,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.0010833,625,8144,8668,0.9673,2,D21,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.0010833,625,7294,8668,0.9110,2,L20,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.0033333,625,7536,8668,0.9275,2,K20,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.0033333,625,8353,8668,0.9805,2,M03,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.01,625,9223,8668,1.0330,2,C12,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.01,625,8112,8668,0.9653,2,L06,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.031667,625,8605,8668,0.9961,2,I22,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.031667,625,7769,8668,0.9430,2,K18,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.056667,625,7867,8668,0.9495,2,K19,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.056667,625,8294,8668,0.9768,2,N06,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.1,625,8695,8668,1.0016,2,F11,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.1,625,8474,8668,0.9881,2,M16,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.17783,625,8182,8668,0.9698,2,C17,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.17783,625,8816,8668,1.0089,2,K10,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.31623,625,4744,8668,0.7061,2,C05,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.31623,625,5662,8668,0.7875,2,I07,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.56234,625,4116,8668,0.6434,2,C07,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.56234,625,3443,8668,0.5678,2,D20,3
50583-2,MCF 10A,10071-101-2,Palbociclib,1,625,3085,8668,0.5231,2,F21,3
50583-2,MCF 10A,10071-101-2,Palbociclib,1,625,3842,8668,0.6138,2,I19,3
50583-2,MCF 10A,10071-101-2,Palbociclib,1,625,3438,8668,0.5672,2,M12,3
50583-2,MCF 10A,10071-101-2,Palbociclib,1.7783,625,3255,8668,0.5448,2,I08,3
50583-2,MCF 10A,10071-101-2,Palbociclib,1.7783,625,3267,8668,0.5463,2,K05,3
50583-2,MCF 10A,10071-101-2,Palbociclib,3.1623,625,2908,8668,0.4995,2,J03,3
50583-2,MCF 10A,10071-101-2,Palbociclib,3.1623,625,2186,8668,0.3908,2,N18,3
50583-2,MCF 10A,10071-101-2,Palbociclib,5.6234,625,2147,8668,0.3842,2,L22,3
50583-2,MCF 10A,10071-101-2,Palbociclib,5.6234,625,1982,8668,0.3554,2,M18,3
50583-2,MCF 10A,10071-101-2,Palbociclib,10,625,1979,8668,0.3548,2,C13,3
50583-2,MCF 10A,10071-101-2,Palbociclib,10,625,1945,8668,0.3486,2,G17,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.00021667,625,8844,8668,1.0106,2,D03,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.00021667,625,8670,8668,1.0001,2,D05,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.00021667,625,8357,8668,0.9808,2,G14,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.00021667,625,7921,8668,0.9530,2,H15,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.00033333,625,7557,8668,0.9289,2,E16,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.00033333,625,6855,8668,0.8800,2,E21,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.00066667,625,5653,8668,0.7868,2,C19,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.00066667,625,6748,8668,0.8722,2,D18,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.001,625,5238,8668,0.7512,2,E22,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.001,625,4109,8668,0.6426,2,N21,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.0016667,625,5245,8668,0.7518,2,K14,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.0016667,625,4868,8668,0.7177,2,L04,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.003,625,3096,8668,0.5245,2,G13,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.003,625,3281,8668,0.5480,2,K07,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.003,625,3678,8668,0.5953,2,N12,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.0056667,625,1948,8668,0.3492,2,C11,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.0056667,625,1975,8668,0.3541,2,F12,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.01,625,1377,8668,0.2313,2,G10,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.01,625,732,8668,0.0423,2,N22,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.017783,625,987,8668,0.1278,2,F03,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.017783,625,1044,8668,0.1446,2,I05,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.031623,625,849,8668,0.0839,2,C04,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.031623,625,889,8668,0.0971,2,F10,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.1,625,945,8668,0.1149,2,F07,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.1,625,393,8668,-0.1154,2,J22,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.31623,625,923,8668,0.1080,2,D08,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.31623,625,673,8668,0.0195,2,M17,3
50583-2,MCF 10A,10142-101-4,Trametinib,1,625,942,8668,0.1140,2,I09,3
50583-2,MCF 10A,10142-101-4,Trametinib,1,625,984,8668,0.1269,2,I10,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.0033333,625,8490,8668,0.9890,2,C18,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.0033333,625,8989,8668,1.0192,2,M14,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.01,625,8628,8668,0.9975,2,E07,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.01,625,8691,8668,1.0014,2,G15,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.031667,625,9217,8668,1.0326,2,D10,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.031667,625,8496,8668,0.9894,2,G07,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.1,625,8045,8668,0.9610,2,H07,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.1,625,7758,8668,0.9423,2,N05,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.17783,625,6082,8668,0.8216,2,H03,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.17783,625,7931,8668,0.9536,2,J13,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.31623,625,6179,8668,0.8292,2,F08,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.31623,625,5894,8668,0.8066,2,G11,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.56234,625,5082,8668,0.7373,2,D06,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.56234,625,4621,8668,0.6943,2,F17,3
50583-2,MCF 10A,10282-101-4,Vorinostat,1,625,3102,8668,0.5253,2,H22,3
50583-2,MCF 10A,10282-101-4,Vorinostat,1,625,3240,8668,0.5429,2,M08,3
50583-2,MCF 10A,10282-101-4,Vorinostat,1.7783,625,1784,8668,0.3183,2,H14,3
50583-2,MCF 10A,10282-101-4,Vorinostat,1.7783,625,1985,8668,0.3559,2,L10,3
50583-2,MCF 10A,10282-101-4,Vorinostat,3.1623,625,684,8668,0.0238,2,G21,3
50583-2,MCF 10A,10282-101-4,Vorinostat,3.1623,625,877,8668,0.0932,2,H13,3
50583-2,MCF 10A,10282-101-4,Vorinostat,3.1623,625,681,8668,0.0226,2,K21,3
50583-2,MCF 10A,10282-101-4,Vorinostat,5.6234,625,696,8668,0.0285,2,G04,3
50583-2,MCF 10A,10282-101-4,Vorinostat,5.6234,625,627,8668,0.0006,2,H09,3
50583-2,MCF 10A,10282-101-4,Vorinostat,10,625,494,8668,-0.0604,2,C20,3
50583-2,MCF 10A,10282-101-4,Vorinostat,10,625,695,8668,0.0281,2,K08,3
50583-2,MCF 10A,10282-101-4,Vorinostat,10,625,444,8668,-0.0864,2,L19,3
50583-2,MCF 10A,10282-101-4,Vorinostat,10,625,498,8668,-0.0584,2,N16,3
