Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Replicate,Seeding Density,IC50,EC50,Emax,Einf,IC Hill Coefficient,IC_AUC,IC Curve Fit,IC r2,GR50,GEC50,GRmax,GRinf,GR Hill Coefficient,GR_AOC,GR Curve Fit,GR r2
50105-3,BT-20,10102-999-6,Taxol,5,2500.00,0.0079,0.0057,0.3170,0.3371,3.4232,0.6105,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9957,0.0063,0.0061,0.0074,0.0441,3.3739,0.5573,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9968
50105-3,BT-20,10102-999-6,Taxol,5,5000.00,0.0087,0.0061,0.3386,0.3353,3.1122,0.6113,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9998,0.0096,0.0068,0.3320,0.3270,3.0654,0.3862,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9998
50105-3,BT-20,10146-101-3,Omipalisib,5,156.25,0.0818,0.035,0.2566,0.3908,1.7899,0.6275,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9279,0.1513,0.0934,0.0666,0.1648,0.8285,0.4256,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9123
50105-3,BT-20,10146-101-3,Omipalisib,5,312.50,0.0525,0.0317,0.2012,0.3035,1.8495,0.5552,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9694,0.0247,0.0339,-0.5295,-0.3340,1.6078,0.8437,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9699
50105-3,BT-20,10146-101-3,Omipalisib,5,625.00,0.0326,0.0233,0.1653,0.2657,2.2599,0.5039,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9744,0.0215,0.0271,-0.4426,-0.2448,1.7352,0.8177,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9672
50105-3,BT-20,10146-101-3,Omipalisib,5,1250.00,0.0285,0.0201,0.1574,0.2276,1.7560,0.4593,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9854,0.0196,0.0248,-0.3598,-0.2143,1.5252,0.8173,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9764
50105-3,BT-20,10146-101-3,Omipalisib,5,2500.00,0.0238,0.0163,0.1614,0.2051,1.4094,0.4212,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9886,0.0154,0.0211,-0.3262,-0.2381,1.2417,0.8612,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9817
50105-3,BT-20,10146-101-3,Omipalisib,5,5000.00,0.0193,0.0119,0.1731,0.2017,1.0653,0.3955,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9913,0.0244,0.0202,0.0354,0.0802,0.9264,0.6412,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9831
50105-3,BT-20,10250-999-4,Etoposide,5,156.25,inf,2.9645,0.5720,0.5073,1.1047,0.9003,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9183,17.4478,3.3996,0.5011,0.4107,1.0533,0.1150,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9347
50105-3,BT-20,10250-999-4,Etoposide,5,312.50,9.4452,3.3324,0.4243,0.4045,1.5894,0.9033,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9703,2.6099,3.3871,-0.2014,-0.2506,1.5588,0.2306,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9905
50105-3,BT-20,10250-999-4,Etoposide,5,625.00,4.8429,1.7214,0.3982,0.4274,1.8649,0.8702,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9689,1.9475,1.8881,-0.0097,0.0256,1.6932,0.2308,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9824
50105-3,BT-20,10250-999-4,Etoposide,5,1250.00,2.5774,1.1925,0.3349,0.3507,1.5679,0.8093,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9805,1.3919,1.3487,-0.0030,0.0235,1.5264,0.2850,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9864
50105-3,BT-20,10250-999-4,Etoposide,5,2500.00,1.7441,0.8916,0.3369,0.3280,1.5902,0.7796,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9821,1.0498,1.0242,0.0369,0.0190,1.5670,0.3159,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.989
50105-3,BT-20,10250-999-4,Etoposide,5,5000.00,1.7203,0.8327,0.3412,0.3345,1.5233,0.7638,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9934,2.0306,1.0283,0.3327,0.3259,1.5501,0.2257,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.995
50105-3,BT-20,10264-999-2,Methotrexate,5,156.25,inf,inf,0.9870,0.9870,0.0000,0.9975,flat fit: x = Einf,-0.0004,inf,inf,0.9842,0.9842,0.0000,0.0041,flat fit: x = Einf,0.0
50105-3,BT-20,10264-999-2,Methotrexate,5,312.50,inf,inf,1.0047,1.0047,0.0000,1.0315,flat fit: x = Einf,-1.1057,inf,inf,0.9844,0.9844,0.0000,-0.0303,flat fit: x = Einf,-0.5134
50105-3,BT-20,10264-999-2,Methotrexate,5,625.00,inf,inf,1.0500,1.0500,0.0000,1.0323,flat fit: x = Einf,-1.9955,inf,inf,1.0500,1.0500,0.0000,-0.0341,flat fit: x = Einf,-1.9703
50105-3,BT-20,10264-999-2,Methotrexate,5,1250.00,inf,0.0886,0.8085,0.8016,5.0000,0.9059,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9375,inf,0.0893,0.7550,0.7452,5.0000,0.1221,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9411
50105-3,BT-20,10264-999-2,Methotrexate,5,2500.00,inf,0.0689,0.5466,0.5525,5.0000,0.7493,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9814,0.0972,0.0698,0.3949,0.4044,5.0000,0.3346,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9836
50105-3,BT-20,10264-999-2,Methotrexate,5,5000.00,0.1043,0.0762,0.3925,0.3962,5.0000,0.6538,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9954,0.1146,0.0808,0.4079,0.4130,5.0000,0.3321,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9962
50105-3,BT-20,10051-104-1,Lapatinib,7,156.25,4.9191,3.6873,0.3859,0.3817,5.0000,0.9608,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9629,4.4114,3.9057,0.2350,0.2280,5.0000,0.0542,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9731
50105-3,BT-20,10051-104-1,Lapatinib,7,312.50,8.7348,8.7347,0.4271,0.0000,2.1417,0.9768,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.951,5.4438,9.1539,-0.0954,-1.0000,2.1139,0.0746,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9817
50105-3,BT-20,10051-104-1,Lapatinib,7,625.00,7.3723,5.9722,0.3724,0.3233,4.9377,0.9925,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9618,6.0982,6.2493,0.0338,-0.0634,4.8823,0.0313,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.983
50105-3,BT-20,10051-104-1,Lapatinib,7,1250.00,8.8055,8.7941,0.3992,0.0021,3.2103,0.9584,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9461,7.6711,11.0135,0.1467,-0.9959,3.0302,0.0627,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9646
50105-3,BT-20,10051-104-1,Lapatinib,7,2500.00,7.3028,7.3027,0.3930,0.0000,1.3373,0.9273,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9826,5.2971,12.9223,0.1551,-0.9998,1.2318,0.0974,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9887
50105-3,BT-20,10051-104-1,Lapatinib,7,5000.00,8.0798,6.3967,0.4406,0.1360,1.3591,0.9125,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9886,8.7475,8.8941,0.4544,-0.0113,1.3465,0.0776,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9925
50105-3,BT-20,10097-101-1,Erlotinib,7,156.25,inf,inf,1.0104,1.0104,0.0000,1.0179,flat fit: x = Einf,-0.2342,inf,inf,1.0072,1.0072,0.0000,-0.0150,flat fit: x = Einf,-0.1477
50105-3,BT-20,10097-101-1,Erlotinib,7,312.50,inf,inf,0.9409,0.9409,0.0000,1.0355,flat fit: x = Einf,-0.8424,inf,inf,0.8865,0.8865,0.0000,-0.0298,flat fit: x = Einf,-0.2682
50105-3,BT-20,10097-101-1,Erlotinib,7,625.00,inf,3.9361,0.7206,0.7487,5.0000,0.9621,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9185,inf,3.9723,0.6076,0.6487,5.0000,0.0547,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.93
50105-3,BT-20,10097-101-1,Erlotinib,7,1250.00,inf,3.4421,0.6957,0.7120,4.9931,0.9502,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9539,inf,3.4896,0.6076,0.6289,4.9998,0.0658,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9632
50105-3,BT-20,10097-101-1,Erlotinib,7,2500.00,108.3324,6.0781,0.6038,0.4277,0.6713,0.8907,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9757,18.1189,8.5571,0.4874,0.1942,0.6552,0.1368,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9777
50105-3,BT-20,10097-101-1,Erlotinib,7,5000.00,61.3586,8.9968,0.5905,0.3135,0.5137,0.8632,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9752,82.9542,19.963,0.6315,0.2540,0.4979,0.1162,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9759
50105-3,BT-20,10135-101-1,Linsitinib,7,156.25,inf,10.5591,0.5590,0.5408,5.0000,0.9704,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9245,21.4506,10.9027,0.5069,0.4830,5.0000,0.0321,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9381
50105-3,BT-20,10135-101-1,Linsitinib,7,312.50,inf,10.6907,0.5385,0.5182,5.0000,0.9499,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.8742,11.1343,10.7281,0.1238,0.0848,5.0000,0.1085,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.8932
50105-3,BT-20,10135-101-1,Linsitinib,7,625.00,49.1502,7.1923,0.5302,0.4961,2.5263,0.9502,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9431,10.0292,7.6442,0.3080,0.2477,2.5180,0.0809,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9615
50105-3,BT-20,10135-101-1,Linsitinib,7,1250.00,23.0539,23.0522,0.5415,0.0001,1.3445,0.9455,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9531,16.0733,38.0133,0.3829,-1.0000,1.2763,0.0723,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9655
50105-3,BT-20,10135-101-1,Linsitinib,7,2500.00,25.3242,25.3242,0.5421,0.0000,1.1094,0.9372,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9688,16.5644,45.0401,0.3963,-1.0000,1.0983,0.0784,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9735
50105-3,BT-20,10135-101-1,Linsitinib,7,5000.00,38.1651,38.1651,0.6578,0.0000,1.0600,0.9461,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9723,38.3166,113.9235,0.7008,-0.9993,1.0078,0.0445,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.978
50105-3,BT-20,10236-999-2,17-AAG,7,156.25,0.1001,0.0026,0.4250,0.4913,1.1118,0.5476,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.856,0.0212,0.0028,0.3189,0.4074,0.8328,0.5115,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.8106
50105-3,BT-20,10236-999-2,17-AAG,7,312.50,0.0138,0.0046,0.3874,0.4495,2.1097,0.5241,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9504,0.0045,0.0047,-0.1734,-0.0520,2.0538,0.9072,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9493
50105-3,BT-20,10236-999-2,17-AAG,7,625.00,0.0107,0.0064,0.3089,0.3578,2.4815,0.4642,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9807,0.0068,0.0068,-0.0893,0.0038,2.3522,0.8243,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9804
50105-3,BT-20,10236-999-2,17-AAG,7,1250.00,0.0116,0.0064,0.3089,0.3411,1.9228,0.4500,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9966,0.0074,0.0071,-0.0140,0.0454,1.8628,0.7851,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9948
50105-3,BT-20,10236-999-2,17-AAG,7,2500.00,0.0152,0.0099,0.2935,0.3156,2.3344,0.4614,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9962,0.0114,0.0113,-0.0260,0.0109,2.0762,0.7632,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9957
50105-3,BT-20,10236-999-2,17-AAG,7,5000.00,0.027,0.0163,0.3196,0.3174,1.9920,0.4989,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9982,0.0291,0.0191,0.2870,0.2831,1.9815,0.5144,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9976
50105-3,BT-20,10051-104-1,Lapatinib,8,156.25,8.1781,5.6398,0.4530,0.4215,4.9827,0.9998,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9439,6.5782,6.0069,0.2419,0.1807,4.9356,0.0145,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9694
50105-3,BT-20,10051-104-1,Lapatinib,8,312.50,9.5347,9.5347,0.4399,0.0000,5.0000,1.0092,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9395,7.0106,8.7333,-0.3280,-1.0000,5.0000,0.0412,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9873
50105-3,BT-20,10051-104-1,Lapatinib,8,625.00,8.7908,3.8443,0.4963,0.4920,5.0000,0.9883,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9375,4.0077,3.8655,0.0905,0.0826,5.0000,0.0527,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9789
50105-3,BT-20,10051-104-1,Lapatinib,8,1250.00,9.0203,4.2139,0.4956,0.4889,5.0000,0.9937,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9361,4.5784,4.2906,0.1510,0.1386,4.9999,0.0365,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9754
50105-3,BT-20,10051-104-1,Lapatinib,8,2500.00,inf,3.5248,0.5359,0.5216,3.3390,0.9748,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9428,4.6863,3.6417,0.3077,0.2835,3.3185,0.0504,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9711
50105-3,BT-20,10051-104-1,Lapatinib,8,5000.00,9.5347,5.5365,0.4891,0.2617,1.3630,0.9363,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9867,10.8123,7.16,0.5192,0.2134,1.3501,0.0573,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.991
50105-3,BT-20,10097-101-1,Erlotinib,8,156.25,inf,inf,1.0500,1.0500,0.0000,1.0500,flat fit: x = Einf,-inf,inf,inf,1.0500,1.0500,0.0000,-0.0500,flat fit: x = Einf,-inf
50105-3,BT-20,10097-101-1,Erlotinib,8,312.50,inf,inf,1.0500,1.0500,0.0000,1.0459,flat fit: x = Einf,-21.7755,inf,inf,1.0500,1.0500,0.0000,-0.0500,flat fit: x = Einf,-inf
50105-3,BT-20,10097-101-1,Erlotinib,8,625.00,inf,inf,0.9104,0.9104,0.0000,1.0352,flat fit: x = Einf,-0.6176,inf,inf,0.8433,0.8433,0.0000,-0.0281,flat fit: x = Einf,-0.0455
50105-3,BT-20,10097-101-1,Erlotinib,8,1250.00,inf,11.3369,0.8226,0.8108,4.7547,1.0215,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.7103,inf,11.1846,0.7235,0.7083,4.9990,-0.0151,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.8522
50105-3,BT-20,10097-101-1,Erlotinib,8,2500.00,inf,5.59,0.6641,0.5937,1.0930,0.9376,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.931,25.1524,7.0602,0.5148,0.3633,1.0207,0.0928,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9516
50105-3,BT-20,10097-101-1,Erlotinib,8,5000.00,inf,3.0095,0.5821,0.4929,0.7880,0.8773,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9913,inf,4.5163,0.6234,0.5036,0.7527,0.1043,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9926
50105-3,BT-20,10135-101-1,Linsitinib,8,156.25,22.6687,22.6686,0.6469,0.0000,5.0000,1.0291,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.8643,20.5215,25.5643,0.5432,-1.0000,5.0000,-0.0248,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9131
50105-3,BT-20,10135-101-1,Linsitinib,8,312.50,24.9753,24.9751,0.7490,0.0000,5.0000,1.0346,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.7579,18.8397,23.4692,0.3749,-1.0000,5.0000,-0.0231,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9418
50105-3,BT-20,10135-101-1,Linsitinib,8,625.00,22.6679,22.6677,0.6469,0.0000,5.0000,1.0339,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.8481,18.8557,23.4891,0.3767,-1.0000,5.0000,-0.0232,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9416
50105-3,BT-20,10135-101-1,Linsitinib,8,1250.00,23.7036,23.7008,0.6997,0.0003,5.0000,1.0205,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.8798,20.2359,25.196,0.5209,-0.9963,5.0000,-0.0206,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9335
50105-3,BT-20,10135-101-1,Linsitinib,8,2500.00,28.59,28.59,0.6453,0.0000,1.7236,0.9737,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.8968,19.7438,38.3126,0.4871,-1.0000,1.6572,0.0436,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9237
50105-3,BT-20,10135-101-1,Linsitinib,8,5000.00,63.7717,63.179,0.7103,0.0036,0.7800,0.9573,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9502,68.9564,172.3672,0.7534,-0.4985,0.7550,0.0356,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9583
50105-3,BT-20,10236-999-2,17-AAG,8,156.25,inf,0.004,0.5003,0.5746,4.9866,0.8088,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.961,0.0064,0.0041,0.3118,0.4291,4.4957,0.2611,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.962
50105-3,BT-20,10236-999-2,17-AAG,8,312.50,inf,0.0059,0.5057,0.5217,2.6740,0.7954,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9758,0.0054,0.006,-0.1993,-0.1651,2.7285,0.5246,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.992
50105-3,BT-20,10236-999-2,17-AAG,8,625.00,0.0076,0.0051,0.4493,0.4309,5.0000,0.7441,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9837,0.0052,0.0053,0.0035,-0.0328,5.0000,0.4782,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9914
50105-3,BT-20,10236-999-2,17-AAG,8,1250.00,0.0112,0.0085,0.3406,0.3696,5.0000,0.7547,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9844,0.0084,0.0087,-0.1379,-0.0809,5.0000,0.4359,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9927
50105-3,BT-20,10236-999-2,17-AAG,8,2500.00,0.0163,0.0121,0.2918,0.3180,3.3605,0.7610,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9892,0.0124,0.0131,-0.1322,-0.0895,2.9714,0.3817,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9933
50105-3,BT-20,10236-999-2,17-AAG,8,5000.00,0.0309,0.0205,0.2876,0.2989,2.2161,0.7703,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9983,0.0338,0.0241,0.2387,0.2537,2.0877,0.2283,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9981
50105-3,BT-20,10051-104-1,Lapatinib,9,156.25,9.1496,9.1495,0.3896,0.0000,5.0000,0.9912,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9571,6.5757,8.1916,-0.4640,-1.0000,5.0000,0.0640,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9909
50105-3,BT-20,10051-104-1,Lapatinib,9,312.50,7.4145,5.3904,0.4244,0.3981,4.9893,0.9968,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9489,4.8826,5.3604,-0.2411,-0.2965,4.9871,0.0536,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.988
50105-3,BT-20,10051-104-1,Lapatinib,9,625.00,5.5378,3.7343,0.4344,0.4303,5.0000,0.9797,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9499,3.8752,3.7987,0.0549,0.0474,5.0000,0.0585,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9805
50105-3,BT-20,10051-104-1,Lapatinib,9,1250.00,6.9952,4.8281,0.3994,0.2864,2.2939,0.9642,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9604,4.4932,5.3451,0.0197,-0.2302,2.1814,0.0761,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9838
50105-3,BT-20,10051-104-1,Lapatinib,9,2500.00,7.0566,5.2221,0.4015,0.1923,1.6121,0.9399,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9766,4.4484,6.2272,0.0866,-0.3472,1.5677,0.0941,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9852
50105-3,BT-20,10051-104-1,Lapatinib,9,5000.00,9.0186,5.019,0.4786,0.2724,1.3426,0.9239,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9969,4.2969,5.7832,0.1689,-0.2371,1.3063,0.1187,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9974
50105-3,BT-20,10097-101-1,Erlotinib,9,156.25,inf,inf,0.8335,0.8335,0.0000,1.0225,flat fit: x = Einf,0.0694,inf,inf,0.5642,0.5642,0.0000,0.0031,flat fit: x = Einf,0.3323
50105-3,BT-20,10097-101-1,Erlotinib,9,312.50,inf,inf,0.9260,0.9260,0.0000,1.0369,flat fit: x = Einf,-0.8631,inf,inf,0.8374,0.8374,0.0000,-0.0275,flat fit: x = Einf,-0.0199
50105-3,BT-20,10097-101-1,Erlotinib,9,625.00,inf,3.0429,0.7739,0.8572,5.0000,0.9920,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.651,inf,3.0505,0.6379,0.7709,5.0000,0.0269,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.6959
50105-3,BT-20,10097-101-1,Erlotinib,9,1250.00,inf,4.7287,0.6654,0.6369,2.0558,0.9578,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.932,13.0486,4.8364,0.4794,0.4362,2.0745,0.0772,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9603
50105-3,BT-20,10097-101-1,Erlotinib,9,2500.00,38.6433,5.8291,0.5511,0.3710,0.7162,0.8794,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9582,8.1005,9.2203,0.3423,-0.0453,0.6705,0.1736,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9682
50105-3,BT-20,10097-101-1,Erlotinib,9,5000.00,45.295,3.1004,0.5441,0.4322,0.7450,0.8620,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9893,4.5968,3.77,0.2801,0.0669,0.7248,0.2129,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9898
50105-3,BT-20,10135-101-1,Linsitinib,9,156.25,inf,9.6376,0.5851,0.5741,5.0000,0.9842,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9496,9.3971,9.7131,-0.0610,-0.0899,5.0000,0.0740,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9793
